matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
119150302,7871,1022761,1000231,998407,1026857,80452,1029549,1029541,0,1800,0,28,0,26,1800,2,4.0,7872
119150302,7871,1022761,1000231,998407,1029545,80452,1029549,1029541,1800,1819,28,28,26,27,19,-1,-189.47368421052633,7872
119150302,7871,1022761,1029545,998407,1000231,80452,1029549,1029541,1819,1828,28,28,27,27,9,0,0.0,7872
119150302,7871,1022761,1029545,998407,80009,80452,1029549,1029541,1828,1834,28,28,27,27,6,0,0.0,7872
119150302,7871,1029546,80009,998407,1029545,80452,1029549,1029541,1834,3267,28,55,27,45,1433,9,22.609909281228195,7872
119150302,7871,1029546,80009,998407,1029545,1029547,1029549,1029541,3267,3600,55,64,45,47,333,7,75.67567567567568,7872
119150302,7872,1029498,997433,996140,1013433,1029497,1028036,1019166,0,1320,0,20,0,21,1320,-1,-2.727272727272727,7871
119150302,7872,1029498,997433,996140,1013433,1029497,1029496,1019166,1320,1800,20,26,21,28,480,-1,-7.5,7871
119150302,7872,1029498,997433,1029495,1013433,1029497,1029496,1019166,1800,1810,26,26,28,28,10,0,0.0,7871
119150302,7872,1029498,997433,1029495,996140,1029497,1029496,1019166,1810,2109,26,30,28,34,299,-2,-24.080267558528426,7871
119150302,7872,1029498,997433,1029495,996140,1029497,1028036,1019166,2109,2326,30,32,34,37,217,-1,-16.589861751152075,7871
119150302,7872,1029498,997433,1029497,996140,1013433,1028036,1019166,2326,2343,32,33,37,37,17,1,211.76470588235296,7871
119150302,7872,1029498,997433,1029495,996140,1013433,1028036,1019166,2343,2700,33,36,37,46,357,-6,-60.50420168067227,7871
119150302,7872,1029498,997433,1029495,996140,1013433,1006413,1019166,2700,2939,36,40,46,50,239,0,0.0,7871
119150302,7872,1029498,1029494,1029495,996140,1013433,1006413,1019166,2939,3116,40,44,50,52,177,2,40.67796610169491,7871
119150302,7872,1028097,1029494,1029495,996140,1013433,1006413,1019166,3116,3420,44,47,52,59,304,-4,-47.36842105263158,7871
119150302,7872,1028097,1029494,1029495,996140,1029497,1006413,1019166,3420,3438,47,47,59,59,18,0,0.0,7871
119150302,7872,1028097,1029494,1029495,1013433,1029497,1006413,1019166,3438,3600,47,47,59,64,162,-5,-111.11111111111111,7871
