matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
119150202,7873,9197,4,4,0,0,1,44,56,35,2,2,12,47,66,8,50,30,39,54,9,45,31,4,10,11,3,7,22,7,1,42,14,45,37,5,42,57,0,2,48,19,2.0,89.0,89.0,50.56179775280899,62.62626262626263,-12.064464873453637
119150202,9197,7873,5,4,0,1,3,52,69,51,1,1,26,65,85,18,61,25,58,70,8,62,38,11,13,3,11,4,25,14,2,65,7,62,29,7,45,43,0,0,68,21,2.0,99.0,99.0,62.62626262626263,50.56179775280899,12.064464873453637
