matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
80180101,806,80064,80072,80075,80069,80006,80068,80038,0,1949,0,29,0,19,1949,10,18.471010774756284
80180101,806,80064,80072,80182,80069,80006,80068,80038,1949,2015,29,31,19,19,66,2,109.09090909090908
80180101,806,80064,80072,80182,80069,80163,80068,80038,2015,2733,31,44,19,28,718,4,20.055710306406684
80180101,806,80179,80072,80182,80299,80163,80068,80038,2733,3637,44,60,28,40,904,4,15.929203539823009
80180101,801,80295,80067,80001,80014,80173,80294,80048,0,1833,0,16,0,29,1833,-13,-25.53191489361702
80180101,801,80295,80130,80001,80014,80173,80294,80048,1833,1872,16,17,29,29,39,1,92.3076923076923
80180101,801,80295,80130,80001,80014,80173,80002,80048,1872,1876,17,17,29,29,4,0,0.0
80180101,801,80295,80130,80001,80014,80173,80002,80440,1876,1905,17,17,29,29,29,0,0.0
80180101,801,80295,80130,80001,80014,80048,80002,80440,1905,2733,17,28,29,44,828,-4,-17.391304347826086
80180101,801,80295,80130,80173,80014,80048,80002,80440,2733,3637,28,40,44,60,904,-4,-15.929203539823009
