matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeToScore,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
129490404,804,8117,63,8,63,8,2,3,1,0,0,58,82,46,2,2,11,13,64,95,9,67,11,56,7,57,71,8,56,7,63,49,6,8,3,2,Q4 14:41,4,38,434.5,15,0,61,6,70,15,7,51,54,31,2,0,1,89,8,3.04,82.96,82.96,75.94021215043395,67.12199717381064,8.81821497662331
129490404,8117,804,63,10,63,10,1,1,0,1,0,55,75,36,1,1,14,15,64,89,8,50,9,55,2,47,73,16,55,2,57,45,4,8,2,3,Q4 13:21,9,38,412,27,2,64,12,59,18,9,47,46,29,3,0,1,100,9,6.08,84.92,84.92,67.12199717381064,75.94021215043395,-8.81821497662331
