matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration
80130103,80064,806,GS,0,GS,3633,3633
80130103,80072,806,GA,0,GA,3633,3633
80130103,80182,806,S,0,WA,1379,1379
80130103,80182,806,WA,1379,WA,3633,2254
80130103,80069,806,C,0,C,3633,3633
80130103,80163,806,WD,0,WD,3633,3633
80130103,80068,806,GD,0,GD,3633,3633
80130103,80038,806,GK,0,GK,3633,3633
80130103,80299,806,S,0,S,3633,3633
80130103,80162,806,S,0,S,3633,3633
80130103,80313,806,WA,0,S,1379,1379
80130103,80313,806,S,1379,S,3633,2254
80130103,80306,806,S,0,S,3633,3633
80130103,80157,806,S,0,S,3633,3633
80130103,80111,809,GS,0,GS,3633,3633
80130103,80019,809,GA,0,GA,3633,3633
80130103,80029,809,WA,0,WA,3633,3633
80130103,80105,809,C,0,C,3633,3633
80130103,80146,809,WD,0,WD,3633,3633
80130103,80108,809,GD,0,GD,3633,3633
80130103,80101,809,GK,0,GK,3633,3633
80130103,80303,809,S,0,S,3633,3633
80130103,80286,809,S,0,S,3633,3633
80130103,80091,809,S,0,S,3633,3633
80130103,80175,809,S,0,S,3633,3633
80130103,80039,809,S,0,S,3633,3633
