matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,tossUpWin,unforcedTurnovers
116950401,813,833,80304,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,2,0,0,0,1,0,0,0
116950401,813,833,80304,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0
116950401,813,833,80304,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950401,813,833,80304,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950401,813,833,80305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950401,813,833,80305,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,15,0,0,1,0,0,0,1,1,0,0,1
116950401,813,833,80305,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,2,0,0,0,1,0,0,0
116950401,813,833,80305,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,1,0,0,0
116950401,813,833,80424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950401,813,833,80424,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950401,813,833,80424,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950401,813,833,80424,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950401,813,833,80427,1,0,0,0,0,0,0,0,1,1,0,4,6,2,0,0,4,0,0,0,0,1,15,0,1,0,2,0,0,0,1,0,0,0
116950401,813,833,80427,2,0,0,0,0,0,0,0,1,0,0,6,10,0,0,0,6,0,0,0,0,0,15,0,0,0,1,1,0,0,1,0,0,0
116950401,813,833,80427,3,0,0,0,0,0,0,0,1,0,0,2,5,0,0,2,1,0,0,0,0,0,15,0,0,1,1,0,0,2,1,0,0,2
116950401,813,833,80427,4,0,0,0,0,0,0,0,1,0,0,5,8,1,0,0,4,0,0,0,0,1,15,0,0,0,1,0,0,0,1,0,0,0
116950401,813,833,80477,1,0,0,0,0,0,11,0,0,0,0,9,11,0,0,1,8,0,0,0,1,0,15,0,0,0,0,0,0,1,1,0,0,0
116950401,813,833,80477,2,1,0,0,0,0,9,0,0,0,0,6,10,0,0,1,5,0,0,0,0,0,15,0,0,0,0,1,0,1,1,0,0,1
116950401,813,833,80477,3,0,0,0,0,0,7,0,0,0,0,5,9,0,0,1,4,0,0,0,1,0,15,0,0,0,0,1,0,1,1,0,0,0
116950401,813,833,80477,4,0,0,0,0,0,6,0,0,0,0,6,8,0,0,0,4,0,0,0,0,0,15,0,0,0,0,1,0,0,1,0,0,0
116950401,813,833,80582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950401,813,833,80582,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0
116950401,813,833,80582,3,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0,2,0,5,0,0,0,1,0,0,0
116950401,813,833,80582,4,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,2,0,0,0,1,0,0,0
116950401,813,833,80710,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14,0,14,0,0,15,0,0,0,1,0,14,1,1,0,0,1
116950401,813,833,80710,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1,10,0,0,15,0,1,0,1,0,10,1,1,0,0,1
116950401,813,833,80710,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,7,0,0,15,1,0,0,0,0,7,1,1,0,0,0
116950401,813,833,80710,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,0,0,15,2,0,0,0,1,8,2,1,0,0,1
116950401,813,833,993041,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,4,1,0,0,1,0,0,0
116950401,813,833,993041,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950401,813,833,993041,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950401,813,833,993041,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
