matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,tossUpWin,unforcedTurnovers,reboundsPer60,centrePassToGoalPercPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,interceptPassThrownPer60,gainPer60,pointsPer60,goalMissesPer60,blockedPer60,deflectionWithGainPer60,goalAssistsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,gainToGoalPercPer60,interceptsPer60,plusMinus,plusMinusPer60
116950401,813,833,80304,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22.383333333333333,0,1,0,3,0,0,0,2,0,0,0,0.0,0.0,8.041697691734921,8.041697691734921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.680565897244974,2.680565897244974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.361131794489948,5.361131794489948,60.0,0.0,0.0,0.0,0.0,0.0,2.0,5.361131794489948
116950401,813,833,80305,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,45.0,0,2,1,3,0,0,1,3,0,0,1,0.0,0.0,4.0,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333,4.0,60.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,0.0,0.0
116950401,813,833,80424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116950401,813,833,80427,0,0,0,0,0,0,0,4,1,1,0,17,29,3,0,2,15,0,0,0,0,2,60.0,0,1,1,5,1,0,2,4,0,0,2,0.0,0.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,4.0,60.0,17.0,2.0,1.0,0.0,2.0,1.0,1.0
116950401,813,833,80477,1,0,0,0,0,33,0,0,0,0,0,26,38,0,0,3,21,0,0,0,2,0,60.0,0,0,0,0,3,0,3,4,0,0,1,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,33.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,60.0,26.0,1.0,3.0,0.0,0.0,1.0,1.0
116950401,813,833,80582,0,0,0,0,0,2,0,5,0,0,1,0,0,3,0,0,0,0,0,0,0,2,37.61666666666667,0,2,0,7,0,0,0,3,1,0,0,1.5950376606114312,0.0,11.165263624280017,1.5950376606114312,0.0,0.0,4.785112981834294,0.0,0.0,0.0,0.0,0.0,0.0,3.1900753212228623,3.1900753212228623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9751883030571555,4.785112981834294,60.0,0.0,0.0,0.0,0.0,3.1900753212228623,-1.0,-1.5950376606114312
116950401,813,833,80710,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,44,5,39,0,0,60.0,3,1,0,2,1,39,5,4,0,0,3,0.0,0.0,2.0,1.0,2.0,0.0,0.0,39.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,44.0,1.0,4.0,60.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
116950401,813,833,993041,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,3,0,4,1,0,0,1,0,0,0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,60.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0
116950401,813,833,994117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116950401,813,833,997595,0,2,0,0,0,11,0,2,3,3,4,13,14,3,0,4,13,14,2,12,2,0,60.0,1,1,0,3,0,12,5,4,1,0,3,1.0,0.0,3.0,4.0,4.0,2.0,3.0,12.0,2.0,0.0,3.0,13.0,0.0,11.0,1.0,14.0,12.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,5.0,14.0,2.0,4.0,60.0,13.0,3.0,0.0,0.0,0.0,1.0,1.0
