matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630304,801,3,8,0,0,0,41,54,2,12,61,4,27,64,13,51,36,3,11,2,0,13,10,3,67,5,12,39,0,23,77,75.38754419363612,66.23376623376623,67.10526315789474,-0.8714969241285075
95630304,805,2,4,0,0,3,42,58,2,6,84,6,24,57,6,51,35,5,11,4,0,9,4,2,67,4,6,61,0,23,76,74.40848517813436,67.10526315789474,66.23376623376623,0.8714969241285075
