matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers
95631102,808,80095,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,1,0,0,0
95631102,808,80095,2,0,1,0,0,0,0,1,0,0,7,0,4,0,0,0,0,15,0,0,0,0,1,2,1,0,0,1
95631102,808,80095,3,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,15,0,0,0,0,2,0,1,0,0,0
95631102,808,80095,4,0,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,15,0,1,0,0,2,0,1,0,0,0
95631102,808,80225,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2,0,1,0,0,0
95631102,808,80225,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,15,0,0,0,0,2,0,1,0,0,0
95631102,808,80225,3,0,0,0,0,0,0,3,1,1,0,3,0,0,0,0,2,15,0,0,0,0,3,0,1,1,0,0
95631102,808,80225,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15,0,0,0,0,1,1,1,0,0,0
95631102,808,80282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631102,808,80282,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631102,808,80282,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631102,808,80282,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631102,808,80287,1,2,0,0,0,0,6,0,0,0,10,0,5,4,0,4,0,15,0,0,0,0,0,0,1,0,0,2
95631102,808,80287,2,0,1,0,0,0,3,0,0,0,7,0,2,6,0,6,0,15,0,0,0,0,0,1,1,0,0,1
95631102,808,80287,3,0,0,0,0,0,5,0,0,0,6,0,6,4,1,3,0,15,0,0,0,0,0,1,1,0,0,0
95631102,808,80287,4,0,0,0,0,0,2,1,0,0,3,0,1,2,0,2,0,15,0,0,0,0,1,0,1,0,0,0
95631102,808,80403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631102,808,80403,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631102,808,80403,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
