matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers,badHandsPer60,badPassesPer60,blockedPer60,blocksPer60,breaksPer60,centrePassReceivesPer60,contactPenaltiesPer60,defensiveReboundsPer60,deflectionsPer60,feedsPer60,gainPer60,goalAssistsPer60,goalAttemptsPer60,goalMissesPer60,goalsPer60,interceptsPer60,minutesPlayedPer60,missedGoalTurnoverPer60,obstructionPenaltiesPer60,offensiveReboundsPer60,offsidesPer60,penaltiesPer60,pickupsPer60,quartersPlayedPer60,reboundsPer60,tossUpWinPer60,turnoversPer60,plusMinus,plusMinusPer60
95631102,808,80095,0,1,0,0,0,3,5,0,2,12,0,6,0,0,0,0,60.81666666666667,0,1,0,0,6,2,4,0,0,1,0.0,0.9865716634694436,0.0,0.0,0.0,2.959714990408331,4.932858317347218,0.0,1.9731433269388872,11.838859961633323,0.0,5.919429980816662,0.0,0.0,0.0,0.0,60.0,0.0,0.9865716634694436,0.0,0.0,5.919429980816662,1.9731433269388872,3.9462866538777743,0.0,0.0,0.9865716634694436,-6.0,-5.919429980816662
95631102,808,80225,0,0,0,0,0,0,8,1,3,0,3,0,0,0,0,2,60.0,0,0,0,0,8,1,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,0.0,0.0,0.0,8.0,1.0,4.0,1.0,0.0,0.0,-6.0,-6.0
95631102,808,80282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95631102,808,80287,2,1,0,0,0,16,1,0,0,26,0,14,16,1,15,0,60.0,0,0,0,0,1,2,4,0,0,3,2.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,26.0,0.0,14.0,16.0,1.0,15.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,3.0,-6.0,-6.0
95631102,808,80403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95631102,808,80424,1,0,0,0,1,14,4,0,0,29,1,12,0,0,0,1,60.81666666666667,0,1,0,0,6,5,4,0,0,2,0.9865716634694436,0.0,0.0,0.0,0.9865716634694436,13.81200328857221,3.9462866538777743,0.0,0.0,28.610578240613865,0.9865716634694436,11.838859961633323,0.0,0.0,0.0,0.9865716634694436,60.0,0.0,0.9865716634694436,0.0,0.0,5.919429980816662,4.932858317347218,3.9462866538777743,0.0,0.0,1.9731433269388872,-6.0,-5.919429980816662
95631102,808,80432,0,2,0,0,1,6,6,0,1,1,1,1,0,0,0,1,45.61666666666667,0,1,0,0,7,2,3,0,0,2,0.0,2.630617464377055,0.0,0.0,1.3153087321885275,7.891852393131165,7.891852393131165,0.0,1.3153087321885275,1.3153087321885275,1.3153087321885275,1.3153087321885275,0.0,0.0,0.0,1.3153087321885275,60.0,0.0,1.3153087321885275,0.0,0.0,9.207161125319693,2.630617464377055,3.9459261965655825,0.0,0.0,2.630617464377055,-2.0,-2.630617464377055
95631102,808,80469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95631102,808,80477,1,0,0,0,0,4,0,0,0,3,0,2,0,0,0,0,15.2,0,0,0,0,0,2,1,0,0,1,3.947368421052632,0.0,0.0,0.0,0.0,15.789473684210527,0.0,0.0,0.0,11.842105263157896,0.0,7.894736842105264,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,7.894736842105264,3.947368421052632,0.0,0.0,3.947368421052632,-4.0,-15.789473684210527
95631102,808,80582,0,0,0,0,0,6,10,2,3,0,3,0,0,0,0,1,60.0,0,5,0,0,15,1,4,2,0,0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,5.0,0.0,0.0,15.0,1.0,4.0,2.0,0.0,0.0,-6.0,-6.0
95631102,808,80826,2,0,0,0,0,0,4,0,2,1,0,0,44,6,38,0,60.0,0,0,3,0,4,3,4,3,0,6,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,44.0,6.0,38.0,0.0,60.0,0.0,0.0,3.0,0.0,4.0,3.0,4.0,3.0,0.0,6.0,-6.0,-6.0
95631102,808,994723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95631102,809,80022,1,0,0,0,0,4,2,0,1,5,0,1,4,0,4,0,15.183333333333334,0,0,1,0,2,0,0,1,0,1,3.951701427003293,0.0,0.0,0.0,0.0,15.806805708013172,7.903402854006586,0.0,3.951701427003293,19.758507135016465,0.0,3.951701427003293,15.806805708013172,0.0,15.806805708013172,0.0,60.0,0.0,0.0,3.951701427003293,0.0,7.903402854006586,0.0,0.0,3.951701427003293,0.0,3.951701427003293,8.0,31.613611416026345
95631102,809,80055,1,0,0,0,1,23,5,0,1,36,1,17,0,0,0,1,60.0,0,0,0,2,5,1,4,0,0,2,1.0,0.0,0.0,0.0,1.0,23.0,5.0,0.0,1.0,36.0,1.0,17.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,0.0,2.0,5.0,1.0,4.0,0.0,0.0,2.0,6.0,6.0
