matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers,reboundsPer60,turnoverHeldPer60,centrePassToGoalPercPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,interceptPassThrownPer60,gainPer60,pointsPer60,goalMissesPer60,blockedPer60,deflectionWithGainPer60,goalAssistsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,secondPhaseReceivePer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,gainToGoalPercPer60,interceptsPer60,plusMinus,plusMinusPer60
119150103,7872,9199,996140,0,1,0,0,0,4,0,5,0,0,0,29,37,0,0,9,25,0,0,0,6,0,60.0,0,1,0,6,2,0,9,4,0,25,0,2,3,0.0,2.0,0.0,6.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.0,1.0,37.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,4.0,60.0,29.0,3.0,2.0,0.0,0.0,-18.0,-18.0
119150103,7872,9199,997433,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,4,0,4,0,0,7.233333333333333,0,0,0,0,1,4,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,8.294930875576037,0.0,0.0,33.17972350230415,0.0,0.0,0.0,0.0,0.0,16.589861751152075,0.0,8.294930875576037,33.17972350230415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.294930875576037,33.17972350230415,0.0,8.294930875576037,60.00000000000001,0.0,8.294930875576037,8.294930875576037,0.0,0.0,-3.0,-24.884792626728114
119150103,7872,9199,1006413,0,0,0,0,0,2,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,15.0,0,3,0,5,0,0,1,1,0,2,0,0,1,0.0,0.0,0.0,20.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,4.0,60.0,0.0,4.0,0.0,0.0,4.0,-2.0,-8.0
119150103,7872,9199,1013433,1,0,0,0,0,4,0,11,0,0,0,4,6,1,0,1,3,0,0,0,0,1,55.81666666666667,0,0,0,11,0,0,1,4,0,5,0,0,1,0.0,0.0,0.0,11.824425201552701,0.0,1.0749477455957002,0.0,1.0749477455957002,0.0,0.0,0.0,0.0,3.2248432367871005,0.0,4.299790982382801,0.0,6.449686473574201,0.0,0.0,5.374738727978501,0.0,0.0,0.0,1.0749477455957002,0.0,0.0,1.0749477455957002,0.0,11.824425201552701,4.299790982382801,60.0,4.299790982382801,1.0749477455957002,0.0,0.0,1.0749477455957002,-14.0,-15.049268438339801
119150103,7872,9199,1019166,0,0,0,0,0,0,0,8,1,1,1,0,0,7,0,1,0,0,0,0,1,2,60.0,0,5,0,13,0,0,1,4,4,0,0,0,0,4.0,0.0,0.0,13.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,4.0,60.0,0.0,0.0,0.0,0.0,2.0,-18.0,-18.0
119150103,7872,9199,1028036,0,2,0,0,0,7,0,7,0,0,3,0,0,2,0,4,0,0,0,0,1,1,45.0,0,0,0,7,0,0,4,3,1,4,0,0,3,1.3333333333333333,0.0,0.0,9.333333333333332,4.0,5.333333333333333,1.3333333333333333,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333332,0.0,0.0,0.0,0.0,5.333333333333333,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,5.333333333333333,0.0,9.333333333333332,4.0,60.0,0.0,4.0,0.0,0.0,1.3333333333333333,-16.0,-21.333333333333332
119150103,7872,9199,1028097,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,38,10,28,0,0,45.05,4,0,0,0,2,28,5,4,3,0,0,0,1,3.995560488346282,0.0,0.0,0.0,1.3318534961154274,1.3318534961154274,0.0,0.0,37.29189789123197,13.318534961154274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.29189789123197,0.0,0.0,1.3318534961154274,0.0,0.0,0.0,5.327413984461709,0.0,6.659267480577137,50.61043285238624,0.0,5.327413984461709,60.0,0.0,1.3318534961154274,2.6637069922308547,0.0,0.0,-12.0,-15.982241953385127
119150103,7872,9199,1029494,0,1,0,0,0,20,0,1,0,0,0,6,8,0,0,2,5,15,5,10,1,0,52.766666666666666,2,0,0,1,1,10,4,4,4,2,0,0,1,4.548325963360708,0.0,0.0,1.137081490840177,0.0,2.274162981680354,1.137081490840177,0.0,11.37081490840177,5.685407454200885,0.0,0.0,5.685407454200885,0.0,22.74162981680354,0.0,9.096651926721416,11.37081490840177,0.0,2.274162981680354,1.137081490840177,0.0,0.0,0.0,2.274162981680354,0.0,4.548325963360708,17.056222362602654,1.137081490840177,4.548325963360708,60.0,6.822488945041062,1.137081490840177,1.137081490840177,0.0,0.0,-15.0,-17.056222362602654
119150103,7872,9199,1029495,0,1,0,0,0,13,0,4,0,0,0,14,21,0,0,4,8,0,0,0,1,0,45.0,0,0,0,4,0,0,4,3,0,5,0,0,3,0.0,0.0,0.0,5.333333333333333,0.0,5.333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,10.666666666666666,0.0,17.333333333333332,0.0,28.0,0.0,0.0,6.666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,5.333333333333333,0.0,5.333333333333333,4.0,60.0,18.666666666666664,4.0,0.0,0.0,0.0,-16.0,-21.333333333333332
119150103,7872,9199,1029496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119150103,7872,9199,1029497,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,19.183333333333334,0,1,0,5,2,0,2,2,0,2,0,0,0,0.0,0.0,0.0,15.638575152041703,0.0,6.255430060816681,6.255430060816681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.383145091225021,3.1277150304083405,0.0,0.0,0.0,6.255430060816681,0.0,0.0,0.0,0.0,0.0,0.0,6.255430060816681,0.0,12.510860121633362,6.255430060816681,60.0,0.0,0.0,6.255430060816681,0.0,0.0,-6.0,-18.766290182450042
119150103,7872,9199,1029498,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,9,0,9,0,0,14.95,0,0,0,1,0,9,0,2,0,0,0,0,0,0.0,0.0,0.0,4.013377926421405,0.0,0.0,0.0,0.0,36.12040133779264,0.0,0.0,0.0,4.013377926421405,0.0,0.0,0.0,4.013377926421405,36.12040133779264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.12040133779264,4.013377926421405,8.02675585284281,60.0,4.013377926421405,0.0,0.0,0.0,0.0,-6.0,-24.080267558528426
119150103,9199,7872,994225,0,2,0,0,0,14,0,1,0,0,0,26,28,1,0,3,24,0,0,0,0,1,45.0,0,1,0,2,2,0,3,3,0,18,0,0,3,0.0,0.0,0.0,2.6666666666666665,0.0,4.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,32.0,0.0,18.666666666666664,1.3333333333333333,37.33333333333333,0.0,0.0,24.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3333333333333333,4.0,60.0,34.666666666666664,4.0,2.6666666666666665,0.0,1.3333333333333333,16.0,21.333333333333332
119150103,9199,7872,1001707,0,1,0,0,2,8,0,9,0,0,5,0,0,4,0,2,0,0,0,0,0,4,45.0,0,0,1,9,1,0,2,3,0,4,0,0,2,0.0,0.0,0.0,12.0,6.666666666666666,2.6666666666666665,0.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,0.0,0.0,0.0,1.3333333333333333,5.333333333333333,1.3333333333333333,2.6666666666666665,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,12.0,4.0,60.0,0.0,2.6666666666666665,1.3333333333333333,0.0,5.333333333333333,17.0,22.666666666666664
119150103,9199,7872,1001710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,26,0,0,30.0,0,0,0,0,0,26,1,2,1,1,0,0,1,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,52.0,0.0,4.0,60.0,0.0,2.0,0.0,0.0,0.0,15.0,30.0
119150103,9199,7872,1004502,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,30.0,0,2,0,6,0,0,0,2,1,0,0,0,0,2.0,0.0,0.0,12.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,60.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
119150103,9199,7872,1013076,0,1,0,0,0,8,0,5,0,0,0,18,19,1,0,2,15,0,0,0,1,1,45.0,0,2,1,7,0,0,2,3,0,7,0,0,1,0.0,0.0,0.0,9.333333333333332,0.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,20.0,0.0,10.666666666666666,2.6666666666666665,25.333333333333332,0.0,1.3333333333333333,9.333333333333332,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,6.666666666666666,4.0,60.0,24.0,1.3333333333333333,0.0,0.0,1.3333333333333333,12.0,16.0
