matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers
80181105,807,810,80009,1,0,0,0,0,0,6,0,0,0,9,0,1,9,1,8,0,0,1,0,0,1,1,0,0,1
80181105,807,810,80009,2,0,0,0,0,0,4,0,0,0,3,0,2,6,1,5,0,0,1,0,0,1,0,0,0,1
80181105,807,810,80009,3,1,0,1,0,0,6,1,0,0,5,0,3,12,4,8,0,0,0,0,0,1,0,0,0,1
80181105,807,810,80009,4,0,0,0,0,0,9,0,0,1,4,2,4,10,1,9,1,0,0,0,0,0,0,0,0,0
80181105,807,810,80076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80076,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80076,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80076,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80077,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
80181105,807,810,80077,2,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,1,3,0,0,0,0
80181105,807,810,80077,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80077,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80078,1,0,0,0,0,0,0,0,0,0,1,0,0,11,2,9,0,0,0,2,0,0,0,2,0,0
80181105,807,810,80078,2,0,0,0,0,0,0,0,0,0,1,0,0,7,2,5,0,0,0,1,0,0,0,1,0,0
80181105,807,810,80078,3,1,0,0,0,0,0,3,0,0,0,0,0,6,1,5,0,0,0,0,0,3,1,0,0,2
80181105,807,810,80078,4,1,1,0,0,0,0,0,0,0,1,1,1,7,0,7,1,0,0,0,0,0,0,0,0,2
80181105,807,810,80080,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,1
80181105,807,810,80080,2,0,0,0,0,0,0,2,1,5,0,1,0,0,0,0,0,0,3,0,0,5,0,1,0,0
80181105,807,810,80080,3,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,1,0,2,0,0,6,0,0,0,0
80181105,807,810,80080,4,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,1,0,1,0,0,5,1,0,0,0
80181105,807,810,80180,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,1,2,0,0,0
80181105,807,810,80180,2,0,0,0,0,0,1,3,1,1,0,2,0,0,0,0,1,0,2,0,0,5,1,1,0,1
80181105,807,810,80180,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0
80181105,807,810,80180,4,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,1,0,1,0,0,3,1,1,0,0
80181105,807,810,80297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80297,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80297,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80297,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80301,1,1,0,0,0,1,4,2,0,0,9,0,4,0,0,0,0,0,1,0,0,3,0,0,0,4
80181105,807,810,80301,2,0,1,0,0,0,5,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
80181105,807,810,80301,3,0,1,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
80181105,807,810,80301,4,0,0,0,0,0,4,3,0,0,12,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
80181105,807,810,80442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80442,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80442,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80442,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80443,1,0,0,0,0,0,0,2,0,0,6,1,3,0,0,0,1,0,0,0,0,2,0,0,0,0
80181105,807,810,80443,2,0,1,0,0,0,0,3,0,0,7,0,1,0,0,0,0,0,1,0,1,4,0,0,0,3
80181105,807,810,80443,3,0,0,0,0,0,0,1,0,0,9,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0
80181105,807,810,80443,4,1,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,3,0,0,3,1,0,0,1
80181105,807,810,80444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80444,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80444,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80444,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80470,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80470,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,807,810,80470,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,810,807,80044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,810,807,80044,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,810,807,80044,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,810,807,80044,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,810,807,80046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,810,807,80046,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,810,807,80046,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,810,807,80046,4,0,0,0,0,0,0,0,0,1,6,0,2,4,0,4,0,0,0,0,0,0,1,0,0,0
80181105,810,807,80074,1,0,1,0,0,0,4,0,0,0,5,0,6,4,0,4,0,0,0,0,0,0,0,0,0,1
80181105,810,807,80074,2,0,1,0,0,0,8,0,0,0,7,0,3,8,3,5,0,0,0,0,0,0,0,0,0,1
80181105,810,807,80074,3,0,2,0,0,0,10,0,0,0,6,0,3,4,0,4,0,0,0,0,0,0,0,0,0,3
80181105,810,807,80074,4,0,1,0,0,0,11,0,0,0,6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3
80181105,810,807,80113,1,1,0,0,0,0,0,1,0,0,0,0,0,9,0,9,0,0,0,0,0,1,0,0,0,1
80181105,810,807,80113,2,0,0,0,0,0,0,1,0,0,1,0,1,12,0,12,0,0,2,1,0,3,1,1,0,0
80181105,810,807,80113,3,0,0,0,0,0,0,0,0,0,1,0,1,9,1,8,0,0,0,1,0,0,0,1,0,0
80181105,810,807,80113,4,0,0,0,0,0,0,1,0,0,1,0,1,9,1,8,0,0,0,0,0,1,0,0,0,0
80181105,810,807,80127,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,3
80181105,810,807,80127,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,5,1,0,0,0
80181105,810,807,80127,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,1
80181105,810,807,80127,4,0,0,0,0,0,1,2,1,1,0,3,0,0,0,0,1,0,2,0,0,4,0,1,0,0
80181105,810,807,80131,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0
80181105,810,807,80131,2,0,0,0,0,0,0,2,1,2,0,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0
80181105,810,807,80131,3,0,0,0,1,0,0,5,1,0,0,1,0,0,0,0,0,0,2,0,0,7,0,1,0,0
80181105,810,807,80131,4,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,2,0,0,5,0,0,0,0
80181105,810,807,80132,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
80181105,810,807,80132,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80181105,810,807,80132,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
80181105,810,807,80132,4,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0
80181105,810,807,80133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,810,807,80133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,810,807,80133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80181105,810,807,80133,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
