matchId,playerId,squadId,minutesPlayed,oppSquadId
99730104,80113,811,53.15,812
99730104,80009,811,46.05,812
99730104,80041,811,61.46666666666667,812
99730104,80833,811,46.05,812
99730104,991905,811,30.8,812
99730104,80076,811,53.15,812
99730104,80048,811,61.46666666666667,812
99730104,80470,811,30.666666666666668,812
99730104,993358,811,8.316666666666666,812
99730104,80052,811,8.316666666666666,812
99730104,994224,811,15.416666666666666,812
99730104,80475,811,15.416666666666666,812
99730104,80150,812,58.43333333333333,811
99730104,80532,812,44.983333333333334,811
99730104,80535,812,61.46666666666667,811
99730104,80146,812,61.46666666666667,811
99730104,1006559,812,53.15,811
99730104,80534,812,61.46666666666667,811
99730104,80127,812,61.46666666666667,811
99730104,1006558,812,11.2,811
99730104,999128,812,8.316666666666666,811
99730104,80813,812,0.0,811
99730104,80569,812,0.0,811
99730104,1006560,812,8.316666666666666,811
