matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
99730104,80113,Caitlin,Bassett,C.Bassett,"Bassett, C",811
99730104,80009,Natalie,Medhurst,N.Medhurst,"Medhurst, N",811
99730104,80041,Madi,Robinson,M.Robinson,"Robinson, M",811
99730104,80833,Kim,Ravaillion,K.Ravaillion,"Ravaillion, K",811
99730104,991905,Gabi,Simpson,G.Simpson,"Simpson, G",811
99730104,80076,Clare,McMeniman,C.McMeniman,"McMeniman, C",811
99730104,80048,Sharni,Layton,S.Layton,"Layton, S",811
99730104,80470,April,Brandley,A.Brandley,"Brandley, A",811
99730104,993358,Kristiana,Manu'a,K.Manu'a,"Manu'a, K",811
99730104,80052,Caitlin,Thwaites,C.Thwaites,"Thwaites, C",811
99730104,994224,Liz,Watson,L.Watson,"Watson, L",811
99730104,80475,Stephanie,Wood,S.Wood,"Wood, S",811
99730104,80150,Jo,Harten,J.Harten,"Harten, J",812
99730104,80532,Kadeen,Corbin,K.Corbin,"Corbin, K",812
99730104,80535,Serena,Guthrie,S.Guthrie,"Guthrie, S",812
99730104,80146,Jade,Clarke,J.Clarke,"Clarke, J",812
99730104,1006559,Beth,Cobden,B.Cobden,"Cobden, B",812
99730104,80534,Stacey,Francis,S.Francis,"Francis, S",812
99730104,80127,Ama,Agbeze,A.Agbeze,"Agbeze, A",812
99730104,1006558,Ellie,Cardwell,E.Cardwell,"Cardwell, E",812
99730104,999128,Helen,Housby,H.Housby,"Housby, H",812
99730104,80813,Jodie,Gibson,J.Gibson,"Gibson, J",812
99730104,80569,Laura,Malcolm,L.Malcolm,"Malcolm, L",812
99730104,1006560,Natalie,Panagarry,N.Panagarry,"Panagarry, N",812
