matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration,oppSquadId
99730104,80113,811,GS,0,S,3189,3189,812
99730104,80113,811,S,3189,S,3688,499,812
99730104,80009,811,GA,0,S,2763,2763,812
99730104,80009,811,S,2763,S,3688,925,812
99730104,80041,811,WA,0,WA,3688,3688,812
99730104,80833,811,C,0,S,2763,2763,812
99730104,80833,811,S,2763,S,3688,925,812
99730104,991905,811,WD,0,S,1848,1848,812
99730104,991905,811,S,1848,S,3688,1840,812
99730104,80076,811,GD,0,WD,1848,1848,812
99730104,80076,811,WD,1848,S,3189,1341,812
99730104,80076,811,S,3189,S,3688,499,812
99730104,80048,811,GK,0,GK,3688,3688,812
99730104,80470,811,S,0,GD,1848,1848,812
99730104,80470,811,GD,1848,GD,3688,1840,812
99730104,993358,811,S,0,WD,3189,3189,812
99730104,993358,811,WD,3189,WD,3688,499,812
99730104,80052,811,S,0,GS,3189,3189,812
99730104,80052,811,GS,3189,GS,3688,499,812
99730104,994224,811,S,0,C,2763,2763,812
99730104,994224,811,C,2763,C,3688,925,812
99730104,80475,811,S,0,GA,2763,2763,812
99730104,80475,811,GA,2763,GA,3688,925,812
99730104,80150,812,GS,0,S,2091,2091,811
99730104,80150,812,S,2091,GA,2273,182,811
99730104,80150,812,GA,2273,GS,2763,490,811
99730104,80150,812,GS,2763,GS,3688,925,811
99730104,80532,812,GA,0,S,2273,2273,811
99730104,80532,812,S,2273,GA,2763,490,811
99730104,80532,812,GA,2763,S,3189,426,811
99730104,80532,812,S,3189,S,3688,499,811
99730104,80535,812,WA,0,C,2273,2273,811
99730104,80535,812,C,2273,WA,2763,490,811
99730104,80535,812,WA,2763,WA,3688,925,811
99730104,80146,812,C,0,WA,2273,2273,811
99730104,80146,812,WA,2273,C,2763,490,811
99730104,80146,812,C,2763,WD,3189,426,811
99730104,80146,812,WD,3189,WD,3688,499,811
99730104,1006559,812,WD,0,S,3189,3189,811
99730104,1006559,812,S,3189,S,3688,499,811
99730104,80534,812,GD,0,GD,3688,3688,811
99730104,80127,812,GK,0,GK,3688,3688,811
99730104,1006558,812,S,0,GS,2091,2091,811
99730104,1006558,812,GS,2091,S,2763,672,811
99730104,1006558,812,S,2763,S,3688,925,811
99730104,999128,812,S,0,GA,3189,3189,811
99730104,999128,812,GA,3189,GA,3688,499,811
99730104,80813,812,S,0,S,3688,3688,811
99730104,80569,812,S,0,S,3688,3688,811
99730104,1006560,812,S,0,C,3189,3189,811
99730104,1006560,812,C,3189,C,3688,499,811
