matchId,squadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin,reboundsPer60,netPointsPer60,penaltiesPer60,generalPlayTurnoversPer60,deflectionWithNoGainPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,possessionsPer60,goalMissesPer60,goalAssistsPer60,disposalsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,passesPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
111090201,810,80343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,3.0,3.0,6.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,60.0,0.0,98.0,6.0,0.0,0.0,12.0,2.0,0.0,0.0,14.0,4.0,3.0,0.0,3.0,98.0,12.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,60.0,0.0,2.0,4.0,14.0,14.0
111090201,810,80452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111090201,810,80473,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,31.0,16.0,27.0,2.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,55.75,0.0,81.5,1.0,0.0,27.0,11.0,7.0,0.0,5.0,16.0,4.0,0.0,0.0,0.0,87.71300448430493,11.838565022421525,5.381165919282511,0.0,0.0,0.0,0.0,17.219730941704036,0.0,12.914798206278027,33.36322869955157,0.0,0.0,1.0762331838565022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.762331838565022,0.0,0.0,1.0762331838565022,2.1524663677130045,0.0,29.05829596412556,0.0,0.0,29.05829596412556,0.0,0.0,0.0,0.0,0.0,1.0762331838565022,5.381165919282511,0.0,0.0,4.304932735426009,60.0,17.219730941704036,7.533632286995516,2.1524663677130045,17.0,18.295964125560538
111090201,810,80534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,1.0,1.0,4.0,5.0,1.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,60.0,0.0,63.0,1.0,1.0,1.0,9.0,3.0,0.0,2.0,14.0,4.0,1.0,0.0,1.0,63.0,9.0,2.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,60.0,0.0,3.0,3.0,14.0,14.0
111090201,810,80826,61.0,1.0,61.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,2.0,3.0,0.0,0.0,3.0,60.0,0.0,1.0,62.0,2.0,60.0,0.0,60.0,0.0,0.0,60.0,0.0,112.5,1.0,0.0,3.0,1.0,1.0,60.0,3.0,66.0,4.0,3.0,0.0,3.0,112.5,1.0,3.0,0.0,0.0,60.0,60.0,66.0,2.0,1.0,65.0,1.0,0.0,1.0,61.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,61.0,0.0,0.0,0.0,2.0,3.0,62.0,1.0,4.0,60.0,2.0,1.0,0.0,14.0,14.0
111090201,810,994215,14.0,4.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,52.0,25.0,31.0,1.0,0.0,0.0,7.0,3.0,25.0,18.0,8.0,7.0,3.0,10.0,0.0,1.0,60.0,0.0,60.5,1.0,0.0,31.0,3.0,0.0,13.0,5.0,41.0,4.0,0.0,0.0,0.0,60.5,3.0,0.0,0.0,3.0,7.0,13.0,41.0,8.0,25.0,52.0,4.0,19.0,1.0,14.0,10.0,0.0,3.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,31.0,4.0,14.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,4.0,60.0,25.0,0.0,1.0,14.0,14.0
111090201,810,995218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111090201,810,998408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,23.0,1.0,0.0,1.0,7.0,3.0,0.0,1.0,13.0,4.0,0.0,0.0,0.0,23.0,7.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,60.0,1.0,3.0,0.0,14.0,14.0
111090201,810,1000231,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,0.0,1.0,1.0,1.0,0.0,1.0,45.0,31.0,43.0,1.0,0.0,3.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,73.5,2.0,0.0,43.0,3.0,1.0,0.0,3.0,26.0,4.0,0.0,0.0,0.0,73.5,3.0,3.0,0.0,0.0,0.0,0.0,26.0,0.0,27.0,45.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,43.0,1.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,4.0,60.0,31.0,1.0,0.0,14.0,14.0
111090201,810,1004510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
