matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
80351203,808,80826,80019,80424,80021,80095,80059,80305,0.0,728.0,0,21,0,12,728.0,9,44.50549450549451,802
80351203,808,80826,80287,80424,80021,80095,80059,80305,728.0,924.0,21,22,12,17,196.0,-4,-73.46938775510205,802
80351203,808,80826,80019,80424,80021,80095,80059,80305,924.0,2746.0,22,61,17,45,1822.0,11,21.734357848518112,802
80351203,808,80826,80287,80182,80021,80095,80059,80305,2746.0,3165.0,61,70,45,53,419.0,1,8.591885441527447,802
80351203,808,80826,80287,80182,80021,80095,80478,80582,3165.0,3384.0,70,74,53,57,219.0,0,0.0,802
80351203,808,80826,80287,80182,80021,80432,80478,80582,3384.0,3653.0,74,79,57,62,269.0,0,0.0,802
80351203,802,80150,80282,80028,80146,80241,80524,80225,0.0,728.0,0,12,0,21,728.0,-9,-44.50549450549451,808
80351203,802,80150,80092,80028,80146,80241,80524,80225,728.0,1836.0,12,30,21,43,1108.0,-4,-12.996389891696753,808
80351203,802,80150,80092,80028,80107,80146,80524,80247,1836.0,2746.0,30,45,43,61,910.0,-3,-11.868131868131869,808
80351203,802,80150,80282,80028,80107,80146,80524,80247,2746.0,3653.0,45,62,61,79,907.0,-1,-3.969128996692392,808
