matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,minutesPlayed,feedsPer60,offsidesPer60,breaksPer60,deflectionsPer60,tossUpWinPer60,pickupsPer60,penaltiesPer60,badPassesPer60,badHandsPer60,goalAssistsPer60,goalMissesPer60,contactPenaltiesPer60,blockedPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,blocksPer60,gainPer60,goalsPer60,reboundsPer60,defensiveReboundsPer60,missedGoalTurnoverPer60,turnoversPer60,offensiveReboundsPer60,interceptsPer60,goalAttemptsPer60,plusMinus,plusMinusPer60
80280303,802,808,80018,0,1,0,0,0,3,12,0,1,15,2,6,0,0,0,2,0,0,0,0,12,1,0,0,1,59.9,15.025041736227045,0.0,0.0,1.001669449081803,0.0,1.001669449081803,12.020033388981636,1.001669449081803,0.0,6.010016694490818,0.0,12.020033388981636,0.0,3.005008347245409,0.0,0.0,2.003338898163606,0.0,0.0,0.0,0.0,1.001669449081803,0.0,2.003338898163606,0.0,-2.0,-2.003338898163606
80280303,802,808,80022,0,0,0,0,0,0,2,0,0,2,0,4,18,4,14,0,0,2,2,0,4,0,2,0,3,30.45,3.9408866995073892,0.0,0.0,0.0,0.0,0.0,7.8817733990147785,0.0,0.0,7.8817733990147785,7.8817733990147785,3.9408866995073892,0.0,0.0,3.9408866995073892,0.0,0.0,27.586206896551726,3.9408866995073892,0.0,0.0,5.911330049261084,3.9408866995073892,0.0,35.467980295566505,0.0,0.0
80280303,802,808,80024,0,0,0,0,0,0,19,2,1,0,5,0,0,0,0,3,0,6,0,0,25,1,2,0,0,59.9,0.0,0.0,0.0,1.001669449081803,0.0,1.001669449081803,25.041736227045075,0.0,0.0,0.0,0.0,19.031719532554256,0.0,0.0,6.010016694490818,0.0,5.0083472454090145,0.0,2.003338898163606,2.003338898163606,0.0,0.0,0.0,3.005008347245409,0.0,-2.0,-2.003338898163606
80280303,802,808,80028,1,0,0,0,0,18,3,0,0,8,0,4,10,3,7,0,0,0,1,0,3,1,1,0,2,44.63333333333333,10.75429424943988,0.0,0.0,0.0,0.0,1.344286781179985,4.032860343539955,0.0,1.344286781179985,5.37714712471994,4.032860343539955,4.032860343539955,0.0,24.19716206123973,0.0,0.0,0.0,9.410007468259895,1.344286781179985,0.0,0.0,2.68857356235997,1.344286781179985,0.0,13.44286781179985,-1.0,-1.344286781179985
80280303,802,808,80107,0,0,0,0,0,16,5,0,0,16,0,7,0,0,0,0,0,0,0,0,5,1,0,0,4,44.71666666666667,21.468505404398062,0.0,0.0,0.0,0.0,1.3417815877748789,6.708907938874394,0.0,0.0,9.392471114424152,0.0,6.708907938874394,0.0,21.468505404398062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3671263510995155,0.0,0.0,0.0,-3.0,-4.025344763324637
80280303,802,808,80150,0,3,0,0,0,6,1,0,1,7,1,4,38,6,32,1,0,0,2,0,1,0,2,0,3,59.9,7.011686143572621,0.0,0.0,1.001669449081803,0.0,0.0,1.001669449081803,3.005008347245409,0.0,4.006677796327212,6.010016694490818,1.001669449081803,0.0,6.010016694490818,0.0,0.0,1.001669449081803,32.053422370617696,2.003338898163606,0.0,0.0,3.005008347245409,2.003338898163606,1.001669449081803,38.06343906510851,-2.0,-2.003338898163606
80280303,802,808,80164,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,3,0,1,6,0,0,0,1,15.266666666666667,0.0,3.930131004366812,0.0,0.0,0.0,0.0,23.580786026200872,0.0,0.0,0.0,0.0,11.790393013100436,0.0,0.0,11.790393013100436,0.0,3.930131004366812,0.0,0.0,0.0,0.0,3.930131004366812,0.0,3.930131004366812,0.0,-1.0,-3.930131004366812
80280303,802,808,80225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80280303,802,808,80282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80280303,802,808,80292,0,0,0,0,0,5,14,1,3,0,3,0,0,0,0,1,0,4,0,1,18,1,1,0,1,59.9,0.0,1.001669449081803,0.0,3.005008347245409,0.0,1.001669449081803,18.030050083472453,0.0,0.0,0.0,0.0,14.023372287145243,0.0,5.0083472454090145,4.006677796327212,0.0,3.005008347245409,0.0,1.001669449081803,1.001669449081803,0.0,1.001669449081803,0.0,1.001669449081803,0.0,-2.0,-2.003338898163606
