matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100831204,804,7,0,0,0,0,53,41,4,8,153,83,11,42,58,6,52,37,8,7,4,0,16,2,1,83,57,15,82,6,51,0,26,81.65975103734439,63.41463414634146,65.11627906976744,-1.701644923425981
100831204,8118,2,3,0,0,0,53,39,0,22,161,86,11,42,66,10,56,41,5,10,9,0,14,4,4,86,53,7,86,4,49,0,24,85.64315352697096,65.11627906976744,63.41463414634146,1.701644923425981
