matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin
107240902,804,8118,80045,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
107240902,804,8118,80045,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,-7.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
107240902,804,8118,80045,3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,18.5,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0
107240902,804,8118,80045,4,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,-17.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,1.0,0.0,0.0
107240902,804,8118,80052,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,15.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
107240902,804,8118,80052,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,0.0,0.0,1.0,1.0,10.0,0.0,10.0,0.0,0.0,15.0,0.0,17.5,0.0,0.0,2.0,0.0,0.0,1.0,11.0,1.0,1.0,0.0
107240902,804,8118,80052,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,1.0,14.0,2.0,12.0,0.0,0.0,15.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,14.0,1.0,0.0,0.0
107240902,804,8118,80052,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,3.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,0.0,0.0,15.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
107240902,804,8118,80293,1,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,3.0,1.0,11.0,0.0,11.0,0.0,0.0,15.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,3.0,20.0,1.0,0.0,0.0
107240902,804,8118,80293,2,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,5.0,5.0,0.0,0.0,3.0,5.0,8.0,1.0,7.0,1.0,0.0,15.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,3.0,11.0,1.0,0.0,0.0
107240902,804,8118,80293,3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,15.0,0.0,13.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0
