matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80050104,805,9,8,0,2,0,38,48,5,16,54,0,19,48,10,38,6,0,10,1,5,58,7,6,0,33,80,79.14262159934049,47.5,57.30337078651685,-9.803370786516851
80050104,809,3,4,2,0,0,42,45,7,10,72,0,28,64,13,51,6,0,14,1,1,59,11,8,0,26,89,88.04616652926629,57.30337078651685,47.5,9.803370786516851
