matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration
113911403,1001944,806,GS,0,GS,3600,3600
113911403,999128,806,GA,0,S,1573,1573
113911403,999128,806,S,1573,GA,1913,340
113911403,999128,806,GA,1913,GA,3600,1687
113911403,1001846,806,WA,0,S,2700,2700
113911403,1001846,806,S,2700,WA,2972,272
113911403,1001846,806,WA,2972,WA,3600,628
113911403,80439,806,C,0,S,2423,2423
113911403,80439,806,S,2423,WA,2700,277
113911403,80439,806,WA,2700,C,2972,272
113911403,80439,806,C,2972,C,3600,628
113911403,1009742,806,WD,0,S,2352,2352
113911403,1009742,806,S,2352,C,2423,71
113911403,1009742,806,C,2423,WD,2972,549
113911403,1009742,806,WD,2972,WD,3600,628
113911403,1003784,806,GD,0,S,2972,2972
113911403,1003784,806,S,2972,S,3600,628
113911403,998404,806,GK,0,GK,3600,3600
113911403,1001711,806,S,0,GA,1573,1573
113911403,1001711,806,GA,1573,S,1913,340
113911403,1001711,806,S,1913,S,3600,1687
113911403,80574,806,S,0,S,3600,3600
113911403,1001803,806,S,0,WD,2352,2352
113911403,1001803,806,WD,2352,GD,2972,620
113911403,1001803,806,GD,2972,GD,3600,628
113911403,1014128,8117,GS,0,S,1288,1288
113911403,1014128,8117,S,1288,S,3600,2312
113911403,1001357,8117,GA,0,GS,1288,1288
113911403,1001357,8117,GS,1288,GS,3600,2312
113911403,80296,8117,WA,0,WA,3600,3600
113911403,1000831,8117,C,0,S,1038,1038
113911403,1000831,8117,S,1038,WD,1257,219
113911403,1000831,8117,WD,1257,S,2700,1443
113911403,1000831,8117,S,2700,S,3600,900
113911403,80440,8117,WD,0,S,1257,1257
113911403,80440,8117,S,1257,GK,1289,32
113911403,80440,8117,GK,1289,GK,3600,2311
113911403,80559,8117,GD,0,GD,3600,3600
113911403,999135,8117,GK,0,S,1289,1289
113911403,999135,8117,S,1289,S,3600,2311
113911403,1015543,8117,S,0,WD,2700,2700
113911403,1015543,8117,WD,2700,WD,3600,900
113911403,1013082,8117,S,0,GA,1288,1288
113911403,1013082,8117,GA,1288,GA,3600,2312
113911403,998401,8117,S,0,C,1038,1038
113911403,998401,8117,C,1038,C,3600,2562
