matchId,squadId,playerId,period,periodSeconds,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
111081001,810,80826,1,26,2,goal,1,26,0,1,-1
111081001,804,80052,1,51,1,goal,1,51,1,1,0
111081001,810,80826,1,67,2,goal,1,67,1,2,-1
111081001,804,80540,1,94,0,goal,1,94,2,2,0
111081001,804,80540,1,135,0,goal,1,135,3,2,1
111081001,804,80540,1,158,1,goal,1,158,4,2,2
111081001,810,80826,1,192,3,goal,1,192,4,3,1
111081001,810,80826,1,264,1,goal,1,264,4,4,0
111081001,810,80826,1,284,1,goal,1,284,4,5,-1
111081001,804,80540,1,314,2,goal,1,314,5,5,0
111081001,810,80826,1,334,1,goal,1,334,5,6,-1
111081001,804,80052,1,359,2,goal,1,359,6,6,0
111081001,810,80826,1,391,1,goal,1,391,6,7,-1
111081001,804,80052,1,408,0,goal,1,408,7,7,0
111081001,804,80540,1,442,2,goal,1,442,8,7,1
111081001,804,80052,1,466,1,goal,1,466,9,7,2
111081001,810,80826,1,479,2,goal,1,479,9,8,1
111081001,804,80052,1,493,0,goal,1,493,10,8,2
111081001,810,994215,1,515,2,goal,1,515,10,9,1
111081001,810,80826,1,557,0,miss,0,557,10,9,1
111081001,804,80052,1,599,1,goal,1,599,11,9,2
111081001,810,80826,1,620,0,goal,1,620,11,10,1
111081001,810,80826,1,647,1,goal,1,647,11,11,0
111081001,810,80826,1,682,1,goal,1,682,11,12,-1
111081001,804,80540,1,704,1,miss,0,704,11,12,-1
111081001,804,80540,1,709,1,goal,1,709,12,12,0
111081001,810,80826,1,749,1,miss,0,749,12,12,0
111081001,810,80826,1,752,1,goal,1,752,12,13,-1
111081001,810,80826,1,780,3,goal,1,780,12,14,-2
111081001,810,994215,1,815,2,2pt Miss,0,815,12,14,-2
111081001,810,80826,1,819,1,goal,1,819,12,15,-3
111081001,804,80052,1,846,2,goal,1,846,13,15,-2
111081001,810,80826,1,874,1,goal,1,874,13,16,-3
111081001,804,80540,1,898,1,goal,1,898,14,16,-2
111081001,810,80826,2,23,3,goal,1,923,14,17,-3
111081001,804,80293,2,44,0,goal,1,944,15,17,-2
111081001,810,80826,2,61,0,goal,1,961,15,18,-3
111081001,804,80540,2,84,2,goal,1,984,16,18,-2
111081001,810,80826,2,105,3,goal,1,1005,16,19,-3
111081001,804,80293,2,132,1,goal,1,1032,17,19,-2
111081001,810,80826,2,151,3,goal,1,1051,17,20,-3
111081001,804,80540,2,169,2,goal,1,1069,18,20,-2
111081001,810,80826,2,194,3,goal,1,1094,18,21,-3
111081001,804,80540,2,215,3,goal,1,1115,19,21,-2
111081001,810,80826,2,241,1,goal,1,1141,19,22,-3
111081001,810,80826,2,267,3,goal,1,1167,19,23,-4
111081001,810,80826,2,287,0,goal,1,1187,19,24,-5
111081001,810,994215,2,321,1,miss,0,1221,19,24,-5
111081001,810,80826,2,325,3,goal,1,1225,19,25,-6
111081001,804,80293,2,375,2,goal,1,1275,20,25,-5
111081001,810,80826,2,429,3,goal,1,1329,20,26,-6
111081001,810,80826,2,448,3,goal,1,1348,20,27,-7
111081001,804,80293,2,473,1,goal,1,1373,21,27,-6
111081001,810,80826,2,489,1,goal,1,1389,21,28,-7
111081001,810,80826,2,516,1,goal,1,1416,21,29,-8
111081001,810,80826,2,537,0,goal,1,1437,21,30,-9
111081001,804,80052,2,564,1,goal,1,1464,22,30,-8
111081001,810,80826,2,586,1,goal,1,1486,22,31,-9
111081001,804,80540,2,605,0,goal,1,1505,23,31,-8
111081001,810,80826,2,618,2,goal,1,1518,23,32,-9
111081001,810,80826,2,682,2,goal,1,1582,23,33,-10
111081001,810,80826,2,692,1,goal,1,1592,23,34,-11
111081001,804,80052,2,716,1,2pt Goal,2,1616,25,34,-9
111081001,810,994215,2,737,0,2pt Goal,2,1637,25,36,-11
111081001,804,80052,2,818,1,2pt Goal,2,1718,27,36,-9
111081001,804,80540,2,871,1,2pt Miss,0,1771,27,36,-9
111081001,804,80540,2,884,1,2pt Miss,0,1784,27,36,-9
111081001,804,80540,2,899,2,2pt Goal,2,1799,29,36,-7
111081001,810,80826,3,30,1,goal,1,1830,29,37,-8
111081001,810,80826,3,45,1,goal,1,1845,29,38,-9
111081001,804,80052,3,69,0,goal,1,1869,30,38,-8
111081001,810,80826,3,111,3,goal,1,1911,30,39,-9
111081001,804,80052,3,140,1,goal,1,1940,31,39,-8
111081001,810,80826,3,157,1,goal,1,1957,31,40,-9
111081001,810,80826,3,201,2,goal,1,2001,31,41,-10
111081001,810,80826,3,216,2,goal,1,2016,31,42,-11
111081001,804,80052,3,255,2,goal,1,2055,32,42,-10
111081001,810,80826,3,272,1,goal,1,2072,32,43,-11
111081001,810,80826,3,308,2,goal,1,2108,32,44,-12
111081001,810,80826,3,327,0,goal,1,2127,32,45,-13
111081001,804,80540,3,368,1,goal,1,2168,33,45,-12
111081001,810,80826,3,391,1,goal,1,2191,33,46,-13
111081001,804,80540,3,407,1,goal,1,2207,34,46,-12
111081001,810,80826,3,424,3,goal,1,2224,34,47,-13
111081001,804,80052,3,460,1,goal,1,2260,35,47,-12
111081001,810,80826,3,474,1,goal,1,2274,35,48,-13
111081001,810,80826,3,516,3,goal,1,2316,35,49,-14
111081001,804,80052,3,543,0,goal,1,2343,36,49,-13
111081001,804,80540,3,559,0,goal,1,2359,37,49,-12
111081001,810,994215,3,586,0,goal,1,2386,37,50,-13
111081001,810,80826,3,617,1,miss,0,2417,37,50,-13
111081001,804,80540,3,645,1,2pt Miss,0,2445,37,50,-13
111081001,804,80540,3,650,1,2pt Goal,2,2450,39,50,-11
111081001,804,80540,3,693,0,2pt Goal,2,2493,41,50,-9
111081001,804,80052,3,717,1,2pt Goal,2,2517,43,50,-7
111081001,810,80826,3,772,1,goal,1,2572,43,51,-8
111081001,804,80540,3,800,2,2pt Miss,0,2600,43,51,-8
111081001,804,80052,3,857,1,2pt Miss,0,2657,43,51,-8
111081001,804,80052,3,866,1,2pt Miss,0,2666,43,51,-8
111081001,804,80540,3,890,1,2pt Goal,2,2690,45,51,-6
111081001,804,80540,4,25,1,goal,1,2725,46,51,-5
111081001,804,80052,4,76,1,goal,1,2776,47,51,-4
111081001,804,80540,4,98,1,goal,1,2798,48,51,-3
111081001,810,80826,4,115,1,goal,1,2815,48,52,-4
111081001,804,80540,4,137,1,goal,1,2837,49,52,-3
