matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
119150104,7873,9196,5,5,0,0,2,37,42,44,7,7,9,30,43,12,33,42,21,39,10,29,20,4,5,10,5,7,10,13,1,57,11,29,49,2,29,46,0,6,26,28,1.0,89.0,89.0,32.58426966292135,65.625,-33.04073033707865
119150104,9196,7873,11,2,0,0,1,46,69,50,5,5,10,62,84,21,43,29,57,68,5,63,33,9,21,5,10,2,60,8,2,58,8,63,31,9,39,54,0,0,75,19,3.0,96.0,96.0,65.625,32.58426966292135,33.04073033707865
