matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers
93550105,844,7158,80665,1,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
93550105,844,7158,80665,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93550105,844,7158,80665,3,0,2,0,0,0,0,2,0,0,4,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2
93550105,844,7158,80665,4,0,1,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1
93550105,844,7158,80670,1,0,0,0,0,0,3,1,0,0,1,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0
93550105,844,7158,80670,2,1,0,0,0,0,3,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,2
93550105,844,7158,80670,3,1,0,0,0,0,0,0,0,0,1,0,0,6,2,4,0,0,0,1,0,0,0,1,0,2
93550105,844,7158,80670,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93550105,844,7158,80671,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
93550105,844,7158,80671,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,1
93550105,844,7158,80671,3,0,1,0,0,0,0,5,1,2,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,1
93550105,844,7158,80671,4,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,2,0,0,0,0,0,0,3,0,0
93550105,844,7158,80676,1,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0
93550105,844,7158,80676,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0
93550105,844,7158,80676,3,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0
93550105,844,7158,80676,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93550105,844,7158,992996,1,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93550105,844,7158,992996,2,0,1,0,0,0,1,1,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1
93550105,844,7158,992996,3,0,0,0,0,0,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93550105,844,7158,992996,4,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
93550105,844,7158,994716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93550105,844,7158,994716,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93550105,844,7158,994716,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93550105,844,7158,994716,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
93550105,844,7158,994749,1,0,0,0,0,0,0,1,0,0,2,0,1,5,2,3,0,0,0,0,0,1,0,0,0,1
93550105,844,7158,994749,2,0,0,0,0,0,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
93550105,844,7158,994749,3,0,0,0,0,0,3,1,0,0,0,0,0,4,2,2,0,0,1,0,0,2,0,0,0,1
93550105,844,7158,994749,4,0,1,0,0,0,1,0,0,0,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,3
93550105,844,7158,994950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93550105,844,7158,994950,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93550105,844,7158,994950,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93550105,844,7158,994950,4,1,0,0,0,0,0,0,0,0,1,0,0,5,1,4,0,0,0,0,0,0,0,0,0,2
