matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
93550105,844,7158,1,0,0,0,0,0,5,8,2,3,12,2,2,8,2,6,0,0,1,0,0,9,0,2,0,1,9,53.20197044334975,66.66666666666666,33.33333333333333,33.33333333333333
93550105,844,7158,2,1,1,0,0,0,6,7,2,0,11,2,3,5,1,4,0,0,1,0,0,8,0,2,0,4,9,52.94117647058824,44.44444444444444,50.0,-5.555555555555557
93550105,844,7158,3,1,3,0,0,0,9,10,2,2,9,2,4,10,4,6,0,0,1,1,0,11,0,3,0,6,15,88.96210873146623,40.0,65.21739130434783,-25.217391304347828
93550105,844,7158,4,2,2,0,0,0,7,3,3,0,11,7,3,7,3,4,4,0,0,0,0,3,2,3,0,7,14,82.21859706362153,28.57142857142857,47.05882352941176,-18.48739495798319
93550105,7158,844,1,0,1,0,0,0,7,10,1,3,21,7,6,15,8,7,3,0,5,1,0,15,3,2,0,7,21,124.13793103448276,33.33333333333333,66.66666666666666,-33.33333333333333
93550105,7158,844,2,1,1,0,0,0,6,4,1,5,20,6,6,14,5,9,4,0,3,2,0,7,2,3,0,6,18,105.88235294117648,50.0,44.44444444444444,5.555555555555557
93550105,7158,844,3,3,1,0,0,0,11,4,1,3,20,5,10,21,6,15,3,0,0,4,0,4,1,5,0,6,23,136.40856672158154,65.21739130434783,40.0,25.217391304347828
93550105,7158,844,4,2,1,0,0,0,6,5,2,5,20,7,8,13,5,8,5,0,1,2,0,6,0,4,0,6,17,99.836867862969,47.05882352941176,28.57142857142857,18.48739495798319
