matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
93550105,994950,Maia,Watling,M.Watling,Watling,844
93550105,994749,Tessa,Marsh,T.Marsh,"Marsh, T",844
93550105,992996,Georgia,Buchanan,G.Buchanan,"Buchanan, G",844
93550105,998954,Te Rangiamohia,Nikora-Davis,T.Nikora-Davis,Nikora-Davis,844
93550105,994716,Sophie,Treder,S.Treder,"Treder, S",844
93550105,80665,Ruby,August,R.August,"August, R",844
93550105,80671,Jessica,Searle,J.Searle,"Searle, J",844
93550105,999018,Kayla,Pukepuke,K.Pukepuke,Pukepuke,844
93550105,80676,Megan,Webb,M.Webb,"Webb, M",844
93550105,80670,Hannah,Rowe,H.Rowe,"Rowe, H",844
93550105,998955,Wiki,Watling,W.Watling,Watling,844
93550105,998953,Shayna,Hata,S.Hata,Hata,844
93550105,992982,Cecelia,Wacokecoke,C.Wacokecoke,"Wacokecoke, C",7158
93550105,996267,Taylor,Pirini,T.Pirini,Pirini,7158
93550105,996263,Narelle,Swain-Smith,N.Swain-Smith,Swain-Smith,7158
93550105,996264,Elenoa,Wacokecoke,E.Wacokecoke,Wacokecoke,7158
93550105,993005,Anelise,Lole,A.Lole,"Lole, A",7158
93550105,992980,Sula,Feleti-Faanana,S.Feleti-Faanana,"Feleti-Faanana, S",7158
93550105,994735,Shelby,Fatialofa,S.Fatialofa,"Fatialofa, S",7158
93550105,997640,Ashley,Dixon-Cope,A.Dixon-Cope,Dixon-Cope,7158
93550105,992981,Hannah,Mehau-Lave,H.Mehau-Lave,"Mehau-Lave, H",7158
93550105,993344,Sisilia,Tu'ipulotu,S.Tu'ipulotu,"Tu'ipulotu, S",7158
93550105,997832,Mikayla,McNabb,M.McNabb,McNabb,7158
93550105,996265,Paris,Tana-Tepania,P.Tana-Tepania,Tana-Tepania,7158
