matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
119150404,7867,9197,1,4,0,0,1,47,67,43,6,6,13,57,77,13,92,22,55,60,1,59,39,12,8,6,6,0,0,9,0,52,11,59,22,1,39,51,0,3,67,15,0.0,83.0,83.0,71.08433734939759,63.2183908045977,7.865946544799883
119150404,9197,7867,2,3,0,0,4,57,73,46,1,1,13,52,69,8,25,24,47,59,4,55,43,2,10,7,7,2,0,26,4,72,6,55,26,0,45,49,0,1,67,12,0.0,87.0,87.0,63.2183908045977,71.08433734939759,-7.865946544799883
