matchId,playerId,squadId,minutesPlayed,oppSquadId
119150404,1022294,7867,60.0,9197
119150404,1029533,7867,60.0,9197
119150404,1029538,7867,60.0,9197
119150404,1021262,7867,60.0,9197
119150404,1029529,7867,30.0,9197
119150404,1022295,7867,54.083333333333336,9197
119150404,1029535,7867,60.0,9197
119150404,1012933,7867,30.0,9197
119150404,1004478,7867,0.0,9197
119150404,1029530,7867,0.0,9197
119150404,1029534,7867,0.0,9197
119150404,1004466,7867,5.916666666666667,9197
119150404,997815,9197,60.0,7867
119150404,1022298,9197,24.566666666666666,7867
119150404,1022293,9197,60.0,7867
119150404,1023582,9197,60.0,7867
119150404,1029913,9197,45.0,7867
119150404,1021095,9197,60.0,7867
119150404,1016036,9197,53.86666666666667,7867
119150404,1028098,9197,15.0,7867
119150404,1029504,9197,6.133333333333334,7867
119150404,1019165,9197,35.43333333333333,7867
119150404,1029914,9197,0.0,7867
119150404,1026834,9197,0.0,7867
