matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers
119160104,7867,9199,1004466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119160104,7867,9199,1004466,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119160104,7867,9199,1004466,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119160104,7867,9199,1004466,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119160104,7867,9199,1004478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119160104,7867,9199,1004478,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119160104,7867,9199,1004478,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119160104,7867,9199,1004478,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119160104,7867,9199,1012933,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,14,0,3,0,4,0,0,1,1,0,0,0,0,0
119160104,7867,9199,1012933,2,0,0,0,0,0,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,15,0,1,0,4,0,0,0,1,0,0,0,0,0
119160104,7867,9199,1012933,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,1,0,0,0,1,0,0,0,0,0
119160104,7867,9199,1012933,4,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0,1,0,3,0,0,0,1,0,1,0,0,0
119160104,7867,9199,1021262,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,14,0,2,0,2,0,0,0,1,0,2,0,0,0
119160104,7867,9199,1021262,2,0,0,0,0,0,0,0,0,1,1,5,8,1,0,0,4,0,0,0,0,0,15,0,1,0,1,0,0,0,1,0,3,0,0,0
