matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630305,802,3,7,0,0,0,41,49,5,17,63,12,25,56,15,41,29,4,8,7,0,13,8,1,64,11,13,48,0,26,74,72.58855585831063,55.4054054054054,62.33766233766234,-6.932256932256934
95630305,803,3,5,0,0,1,38,34,3,20,84,7,35,65,17,48,29,5,14,4,0,15,6,3,50,12,9,52,0,18,77,75.53133514986376,62.33766233766234,55.4054054054054,6.932256932256934
