matchId,squadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
90841303,806,1,2,1,0,0,0,12,16,1,1,17,2,11,17,4,13,1,0,3,0,1,19,0,1,0,7,24,96.0,54.166666666666664,54.54545454545454,-0.37878787878787534
90841303,806,2,0,2,0,0,0,10,9,0,5,17,1,9,17,4,13,0,0,2,0,0,11,3,0,0,5,22,88.0,59.09090909090909,50.0,9.090909090909093
90841303,806,3,0,0,0,0,0,13,8,4,0,19,5,11,21,5,16,1,0,4,1,0,12,0,5,0,5,25,100.0,64.0,47.61904761904761,16.380952380952387
90841303,806,4,0,1,0,0,0,13,10,0,4,14,2,8,15,2,13,1,0,5,0,3,15,4,0,0,4,19,75.83148558758315,68.42105263157895,66.66666666666666,1.754385964912288
90841303,809,1,1,2,0,0,0,11,10,3,0,13,4,8,14,2,12,1,0,2,0,2,12,2,3,0,8,22,88.0,54.54545454545454,54.166666666666664,0.37878787878787534
90841303,809,2,3,1,0,0,0,9,14,3,2,12,4,8,11,2,9,1,0,3,0,0,17,2,3,0,7,18,72.0,50.0,59.09090909090909,-9.090909090909093
90841303,809,3,0,2,0,0,0,14,9,2,1,16,2,9,14,4,10,0,0,6,0,0,15,0,2,0,7,21,84.0,47.61904761904761,64.0,-16.380952380952387
90841303,809,4,1,1,0,0,0,13,12,1,4,14,4,8,17,5,12,3,0,5,2,1,17,0,3,0,3,18,71.84035476718404,66.66666666666666,68.42105263157895,-1.754385964912288
