matchId,squadId,playerId,period,periodSeconds,distanceCode,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
90841303,806,80072,1,32,1,1,goal,1,32,1,0,1
90841303,806,80072,1,56,0,2,goal,1,56,2,0,2
90841303,809,80150,1,77,0,1,goal,1,77,2,1,1
90841303,806,80072,1,96,1,0,miss,0,96,2,1,1
90841303,809,80150,1,113,1,2,goal,1,113,2,2,0
90841303,806,80072,1,149,0,0,goal,1,149,3,2,1
90841303,806,80072,1,193,1,1,goal,1,193,4,2,2
90841303,806,80072,1,222,0,1,goal,1,222,5,2,3
90841303,806,80072,1,244,1,2,miss,0,244,5,2,3
90841303,809,80150,1,292,1,1,miss,0,292,5,2,3
90841303,806,80052,1,306,0,2,goal,1,306,6,2,4
90841303,806,80052,1,377,1,2,miss,0,377,6,2,4
90841303,809,80022,1,416,0,2,goal,1,416,6,3,3
90841303,809,80150,1,460,1,0,goal,1,460,6,4,2
90841303,809,80022,1,481,0,0,goal,1,481,6,5,1
90841303,809,80022,1,542,0,0,goal,1,542,6,6,0
90841303,806,80052,1,583,0,2,goal,1,583,7,6,1
90841303,806,80052,1,601,1,1,goal,1,601,8,6,2
90841303,806,80072,1,626,1,1,goal,1,626,9,6,3
90841303,806,80052,1,646,0,2,goal,1,646,10,6,4
90841303,809,80150,1,670,0,2,goal,1,670,10,7,3
90841303,806,80052,1,687,0,1,goal,1,687,11,7,4
90841303,809,80150,1,708,0,2,goal,1,708,11,8,3
90841303,809,80022,1,748,1,1,miss,0,748,11,8,3
90841303,809,80150,1,761,1,0,goal,1,761,11,9,2
90841303,809,80150,1,782,1,2,goal,1,782,11,10,1
90841303,806,80072,1,807,1,0,goal,1,807,12,10,2
90841303,809,80022,1,822,0,2,goal,1,822,12,11,1
90841303,806,80052,1,846,0,1,goal,1,846,13,11,2
90841303,809,80022,1,890,0,0,goal,1,890,13,12,1
90841303,806,80052,1,902,0,1,miss,0,902,13,12,1
90841303,806,80072,2,34,0,0,goal,1,934,14,12,2
90841303,806,80072,2,56,0,1,goal,1,956,15,12,3
90841303,806,80052,2,88,0,1,goal,1,988,16,12,4
90841303,806,80052,2,98,0,0,miss,0,998,16,12,4
90841303,806,80072,2,139,1,0,goal,1,1039,17,12,5
90841303,809,80150,2,160,0,0,goal,1,1060,17,13,4
90841303,806,80052,2,181,1,1,miss,0,1081,17,13,4
90841303,806,80072,2,212,1,2,goal,1,1112,18,13,5
90841303,809,80150,2,239,1,0,goal,1,1139,18,14,4
90841303,806,80072,2,285,0,1,goal,1,1185,19,14,5
90841303,809,80022,2,319,1,0,goal,1,1219,19,15,4
90841303,806,80072,2,350,1,1,goal,1,1250,20,15,5
90841303,809,80022,2,384,1,0,goal,1,1284,20,16,4
90841303,806,80072,2,408,0,0,miss,0,1308,20,16,4
90841303,809,80150,2,444,1,1,miss,0,1344,20,16,4
90841303,809,80150,2,459,0,2,goal,1,1359,20,17,3
90841303,806,80052,2,506,0,1,goal,1,1406,21,17,4
90841303,806,80072,2,575,0,2,goal,1,1475,22,17,5
90841303,809,80150,2,607,0,1,goal,1,1507,22,18,4
90841303,806,80052,2,620,0,1,goal,1,1520,23,18,5
90841303,809,80022,2,655,0,1,goal,1,1555,23,19,4
90841303,806,80072,2,724,1,2,goal,1,1624,24,19,5
90841303,809,80022,2,740,1,2,goal,1,1640,24,20,4
90841303,806,80072,2,761,1,2,miss,0,1661,24,20,4
90841303,809,80150,2,803,1,0,miss,0,1703,24,20,4
90841303,809,80150,2,839,0,1,goal,1,1739,24,21,3
90841303,806,80052,2,878,0,1,goal,1,1778,25,21,4
90841303,806,80072,2,901,0,0,goal,1,1801,26,21,5
90841303,806,80072,3,39,0,2,goal,1,1839,27,21,6
90841303,806,80052,3,56,1,1,miss,0,1856,27,21,6
90841303,809,80022,3,100,0,0,miss,0,1900,27,21,6
90841303,806,80072,3,130,0,0,goal,1,1930,28,21,7
90841303,809,80150,3,162,1,2,goal,1,1962,28,22,6
90841303,806,80052,3,178,0,0,goal,1,1978,29,22,7
90841303,806,80052,3,210,1,2,goal,1,2010,30,22,8
90841303,806,80052,3,231,0,0,goal,1,2031,31,22,9
90841303,809,80022,3,244,1,0,goal,1,2044,31,23,8
90841303,809,80022,3,280,0,0,goal,1,2080,31,24,7
90841303,809,80022,3,307,1,0,miss,0,2107,31,24,7
90841303,806,80072,3,330,1,0,goal,1,2130,32,24,8
90841303,806,80072,3,352,1,0,goal,1,2152,33,24,9
90841303,809,80022,3,385,0,0,goal,1,2185,33,25,8
90841303,806,80072,3,409,1,0,goal,1,2209,34,25,9
90841303,809,80150,3,423,0,0,goal,1,2223,34,26,8
90841303,806,80072,3,469,0,2,goal,1,2269,35,26,9
90841303,809,80150,3,489,0,2,goal,1,2289,35,27,8
90841303,806,80072,3,521,1,0,miss,0,2321,35,27,8
90841303,806,80072,3,573,0,0,goal,1,2373,36,27,9
