matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107250102,804,2.0,3.0,1.0,0.0,2.0,54.0,70.0,46.0,2.0,2.0,11.0,168.0,62.0,73.0,10.0,70.0,21.0,52.0,74.0,12.0,62.0,40.0,7.0,15.0,3.0,8.0,0.0,33.0,326.5,15.0,2.0,73.0,61.0,9.0,23.0,99.0,4.0,54.0,0.0,48.0,4.0,99.0,62.62626262626263,55.0561797752809,7.570082850981727
107250102,8119,1.0,7.0,0.0,1.0,2.0,50.0,65.0,43.0,1.0,1.0,22.0,118.0,45.0,51.0,5.0,60.0,30.0,40.0,56.0,7.0,49.0,37.0,3.0,9.0,8.0,3.0,0.0,29.0,175.0,10.0,0.0,51.0,53.0,5.0,31.0,89.0,3.0,46.0,0.0,39.0,2.0,89.0,55.0561797752809,62.62626262626263,-7.570082850981727
