matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
103930303,806,3.0,1.0,0.0,0.0,0.0,51.0,0.0,57.0,2.0,2.0,11.0,141.0,48.0,72.0,11.0,0.0,22.0,43.0,63.0,8.0,55.0,36.0,7.0,12.0,6.0,8.0,0.0,50.0,329.5,4.0,5.0,72.0,61.0,7.0,24.0,85.0,7.0,49.0,0.0,48.0,4.0,83.12958435207824,64.70588235294117,62.06896551724138,2.636916835699793
103930303,8118,0.0,3.0,0.0,0.0,2.0,52.0,0.0,60.0,4.0,4.0,11.0,149.0,57.0,75.0,12.0,0.0,23.0,52.0,60.0,6.0,54.0,39.0,9.0,6.0,8.0,6.0,0.0,17.0,289.0,6.0,4.0,75.0,67.0,8.0,25.0,87.0,4.0,51.0,0.0,25.0,1.0,85.08557457212713,62.06896551724138,64.70588235294117,-2.636916835699793
