matchId,squadId,playerId,period,periodSeconds,distanceCode,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
103930303,8118,80150,1,25,0,1,goal,1,25,0,1,-1
103930303,806,1001944,1,45,3,1,goal,1,45,1,1,0
103930303,8118,80150,1,65,0,1,goal,1,65,1,2,-1
103930303,806,999128,1,99,0,2,miss,0,99,1,2,-1
103930303,8118,80150,1,127,0,0,goal,1,127,1,3,-2
103930303,806,1001944,1,194,0,1,goal,1,194,2,3,-1
103930303,806,1001944,1,219,0,2,goal,1,219,3,3,0
103930303,8118,80072,1,259,0,2,goal,1,259,3,4,-1
103930303,8118,80150,1,291,3,1,goal,1,291,3,5,-2
103930303,8118,80072,1,313,3,1,goal,1,313,3,6,-3
103930303,806,1001944,1,339,1,0,goal,1,339,4,6,-2
103930303,8118,80150,1,366,0,1,goal,1,366,4,7,-3
103930303,806,999128,1,397,1,1,goal,1,397,5,7,-2
103930303,8118,80150,1,419,3,3,goal,1,419,5,8,-3
103930303,806,1001944,1,456,0,2,goal,1,456,6,8,-2
103930303,8118,80150,1,489,0,2,goal,1,489,6,9,-3
103930303,8118,80150,1,531,0,1,goal,1,531,6,10,-4
103930303,806,1001944,1,564,3,3,goal,1,564,7,10,-3
103930303,806,1001944,1,580,0,2,miss,0,580,7,10,-3
103930303,806,1001944,1,607,0,0,goal,1,607,8,10,-2
103930303,8118,80150,1,640,3,1,goal,1,640,8,11,-3
103930303,806,1001944,1,657,3,1,goal,1,657,9,11,-2
103930303,806,999128,1,697,0,1,goal,1,697,10,11,-1
103930303,806,1001944,1,717,3,1,goal,1,717,11,11,0
103930303,8118,80150,1,740,0,2,goal,1,740,11,12,-1
103930303,806,1001944,1,803,3,1,goal,1,803,12,12,0
103930303,8118,80150,1,830,3,1,miss,0,830,12,12,0
103930303,8118,80072,1,841,3,1,goal,1,841,12,13,-1
103930303,806,1001944,1,863,3,1,goal,1,863,13,13,0
103930303,8118,80150,1,893,1,1,goal,1,893,13,14,-1
103930303,806,999128,1,914,1,0,miss,0,914,13,14,-1
103930303,806,999128,1,939,1,1,goal,1,939,14,14,0
103930303,8118,80150,2,15,3,1,goal,1,962,14,15,-1
103930303,806,999128,2,45,0,1,goal,1,992,15,15,0
103930303,8118,80072,2,65,3,0,miss,0,1012,15,15,0
103930303,8118,80150,2,103,1,1,miss,0,1050,15,15,0
103930303,8118,80150,2,130,0,2,goal,1,1077,15,16,-1
103930303,806,1001944,2,154,3,1,miss,0,1101,15,16,-1
103930303,806,999128,2,161,0,2,goal,1,1108,16,16,0
103930303,806,1001944,2,222,0,1,goal,1,1169,17,16,1
103930303,8118,80072,2,247,0,1,goal,1,1194,17,17,0
103930303,8118,80072,2,266,3,3,goal,1,1213,17,18,-1
103930303,8118,80072,2,314,3,3,goal,1,1261,17,19,-2
103930303,8118,80072,2,361,3,3,goal,1,1308,17,20,-3
103930303,8118,80072,2,389,1,2,miss,0,1336,17,20,-3
103930303,8118,80150,2,394,0,0,goal,1,1341,17,21,-4
103930303,8118,80150,2,414,0,0,goal,1,1361,17,22,-5
103930303,806,999128,2,430,0,0,goal,1,1377,18,22,-4
103930303,806,999128,2,487,0,1,goal,1,1434,19,22,-3
103930303,806,1001944,2,500,3,1,miss,0,1447,19,22,-3
103930303,806,999128,2,509,3,3,goal,1,1456,20,22,-2
103930303,806,1001944,2,554,3,1,goal,1,1501,21,22,-1
103930303,8118,80150,2,584,0,2,goal,1,1531,21,23,-2
103930303,8118,80150,2,600,1,1,goal,1,1547,21,24,-3
103930303,806,1001944,2,613,0,1,goal,1,1560,22,24,-2
103930303,8118,80150,2,651,0,1,goal,1,1598,22,25,-3
103930303,806,1001944,2,668,0,2,goal,1,1615,23,25,-2
103930303,8118,80150,2,714,0,1,goal,1,1661,23,26,-3
103930303,8118,80072,2,752,3,1,goal,1,1699,23,27,-4
103930303,8118,80072,2,769,0,1,goal,1,1716,23,28,-5
103930303,806,999128,2,788,3,3,goal,1,1735,24,28,-4
103930303,8118,80150,2,813,3,3,goal,1,1760,24,29,-5
103930303,806,999128,2,879,0,0,goal,1,1826,25,29,-4
103930303,806,999128,2,894,3,0,goal,1,1841,26,29,-3
103930303,806,1001711,3,19,3,3,goal,1,1860,27,29,-2
103930303,8118,80150,3,36,0,2,goal,1,1877,27,30,-3
103930303,806,1001711,3,59,3,1,goal,1,1900,28,30,-2
103930303,8118,80150,3,69,3,1,goal,1,1910,28,31,-3
103930303,806,1001711,3,85,0,1,miss,0,1926,28,31,-3
103930303,806,1001711,3,90,0,1,goal,1,1931,29,31,-2
103930303,806,1001711,3,152,3,3,goal,1,1993,30,31,-1
103930303,806,999128,3,170,3,1,goal,1,2011,31,31,0
103930303,8118,80150,3,194,0,2,goal,1,2035,31,32,-1
103930303,806,1001711,3,222,0,0,goal,1,2063,32,32,0
103930303,8118,80072,3,247,0,0,goal,1,2088,32,33,-1
103930303,806,1001711,3,259,3,3,goal,1,2100,33,33,0
103930303,8118,80072,3,327,3,1,miss,0,2168,33,33,0
103930303,8118,80072,3,343,0,2,goal,1,2184,33,34,-1
103930303,806,999128,3,369,0,1,goal,1,2210,34,34,0
103930303,8118,80150,3,389,0,0,goal,1,2230,34,35,-1
103930303,806,999128,3,405,1,0,goal,1,2246,35,35,0
103930303,8118,80072,3,433,3,1,goal,1,2274,35,36,-1
103930303,806,1001711,3,450,0,0,goal,1,2291,36,36,0
103930303,8118,80150,3,485,3,1,goal,1,2326,36,37,-1
103930303,8118,80150,3,517,0,1,goal,1,2358,36,38,-2
103930303,8118,80150,3,533,0,2,goal,1,2374,36,39,-3
103930303,806,999128,3,564,0,1,goal,1,2405,37,39,-2
103930303,8118,80150,3,590,0,2,goal,1,2431,37,40,-3
103930303,806,1001711,3,603,3,1,goal,1,2444,38,40,-2
103930303,806,1001711,3,642,3,1,goal,1,2483,39,40,-1
103930303,8118,80150,3,671,0,1,goal,1,2512,39,41,-2
103930303,8118,80150,3,697,0,1,goal,1,2538,39,42,-3
103930303,8118,80150,3,726,0,2,goal,1,2567,39,43,-4
103930303,8118,80072,3,751,3,1,goal,1,2592,39,44,-5
