matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
116650104,810,8117,78.0,7.0,78.0,7.0,3.0,3.0,0.0,0.0,4.0,57.0,81.0,55.0,3.0,3.0,9.0,12.0,83.0,110.0,19.0,74.0,12.0,74.0,4.0,75.0,85.0,7.0,74.0,4.0,78.0,54.0,14.0,10.0,0.0,7.0,3.0,29.0,535.5,11.0,1.0,66.0,8.0,82.0,15.0,10.0,50.0,48.0,0.0,91.0,14.0,2.0,100.0,100.0,78.0,54.45544554455446,23.544554455445542
116650104,8117,810,52.0,18.0,52.0,18.0,3.0,1.0,1.0,0.0,2.0,56.0,63.0,41.0,2.0,2.0,-1.0,1.0,60.0,87.0,3.0,100.0,20.0,47.0,8.0,47.0,70.0,15.0,47.0,8.0,55.0,42.0,3.0,10.0,7.0,0.0,8.0,13.0,167.5,11.0,2.0,52.0,7.0,63.0,28.0,3.0,54.0,52.0,0.0,71.0,11.0,2.0,101.0,101.0,54.45544554455446,78.0,-23.544554455445542
