matchId,squadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,unforcedTurnovers,reboundsPer60,netPointsPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,goalMissesPer60,goalAssistsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,secondPhaseReceivePer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
116650104,810,80343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,1.0,1.0,3.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,59.46666666666667,0.0,90.0,4.0,0.0,21.0,2.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,7.062780269058296,90.80717488789237,21.18834080717489,3.0269058295964126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0089686098654709,4.0358744394618835,0.0,0.0,0.0,0.0,0.0,0.0,1.0089686098654709,17.152466367713004,0.0,0.0,0.0,11.09865470852018,0.0,1.0089686098654709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0358744394618835,4.0358744394618835,60.0,0.0,0.0,2.0179372197309418,2.0179372197309418,20,20.17937219730942
116650104,810,80473,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,18.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.78333333333333,0.0,31.5,0.0,1.0,5.0,0.0,0.0,2.0,3.0,0.0,17.0,0.0,2.0,0.0,52.8178854215184,8.383791336748953,0.0,3.353516534699581,0.0,0.0,0.0,0.0,18.444340940847695,0.0,0.0,0.0,0.0,0.0,1.6767582673497905,0.0,0.0,0.0,0.0,8.383791336748953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.181648812296228,0.0,0.0,28.504890544946438,0.0,0.0,0.0,3.353516534699581,3.353516534699581,0.0,0.0,5.030274802049371,60.0,20.121099208197485,3.353516534699581,0.0,0.0,9,15.090824406148114
116650104,810,80534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,39.0,0.0,0.0,6.0,3.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,78.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,4.0,60.0,0.0,2.0,6.0,2.0,6,12.0
116650104,810,80826,64.0,2.0,64.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,64.0,0.0,2.0,66.0,2.0,64.0,0.0,64.0,0.0,0.0,60.0,1.0,108.0,1.0,0.0,3.0,0.0,64.0,4.0,4.0,2.0,6.0,0.0,3.0,2.0,108.0,3.0,1.0,3.0,0.0,64.0,64.0,2.0,2.0,2.0,0.0,1.0,64.0,64.0,0.0,0.0,64.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,64.0,6.0,1.0,0.0,0.0,1.0,4.0,66.0,1.0,4.0,60.0,2.0,3.0,0.0,0.0,19,19.0
116650104,810,994215,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,0.0,1.0,0.0,0.0,1.0,1.0,23.0,36.0,0.0,0.0,3.0,1.0,0.0,20.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,60.0,1.0,55.0,3.0,0.0,4.0,0.0,1.0,4.0,4.0,0.0,7.0,0.0,4.0,0.0,55.0,4.0,1.0,3.0,0.0,1.0,1.0,2.0,20.0,0.0,28.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,3.0,7.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,4.0,60.0,23.0,4.0,0.0,0.0,19,19.0
116650104,810,998408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,16.0,2.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.21666666666667,0.0,66.0,2.0,0.0,10.0,2.0,0.0,1.0,4.0,0.0,9.0,0.0,1.0,0.0,73.04027051952043,11.066707654472793,0.0,1.1066707654472794,0.0,0.0,0.0,0.0,8.853366123578235,0.0,6.640024592683677,2.2133415308945588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.853366123578235,0.0,0.0,0.0,2.2133415308945588,0.0,0.0,0.0,17.70673224715647,0.0,0.0,9.960036889025515,0.0,0.0,0.0,0.0,1.1066707654472794,0.0,0.0,4.4266830617891175,60.0,12.173378419920073,1.1066707654472794,2.2133415308945588,2.2133415308945588,23,25.453427605287427
116650104,810,1000231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,40.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,60.0,24.0,4.0,0.0,0.0,-7,-28.0
116650104,810,1005495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.766666666666667,0.0,6.5,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.143344709897611,39.93174061433447,12.286689419795222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.286689419795222,0.0,0.0,0.0,6.143344709897611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.286689419795222,60.00000000000001,0.0,0.0,0.0,0.0,1,6.143344709897611
116650104,810,1007298,11.0,5.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,30.0,0.0,0.0,0.0,9.0,4.0,29.0,16.0,3.0,9.0,4.0,13.0,0.0,0.0,45.0,1.0,91.5,0.0,0.0,1.0,0.0,17.0,1.0,3.0,0.0,6.0,0.0,1.0,0.0,122.0,1.3333333333333333,0.0,0.0,5.333333333333333,12.0,22.666666666666664,4.0,38.666666666666664,6.666666666666666,13.333333333333332,0.0,14.666666666666666,17.333333333333332,0.0,5.333333333333333,12.0,1.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.666666666666666,14.666666666666666,8.0,0.0,0.0,0.0,0.0,1.3333333333333333,21.333333333333332,0.0,4.0,60.0,38.666666666666664,1.3333333333333333,0.0,0.0,26,34.666666666666664
116650104,810,1014130,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,12.0,1.0,1.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.766666666666666,0.0,38.0,1.0,0.0,13.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,44.91135915955351,15.364412344057781,3.545633617859488,1.1818778726198294,0.0,0.0,0.0,0.0,0.0,0.0,3.545633617859488,1.1818778726198294,0.0,0.0,0.0,0.0,0.0,0.0,1.1818778726198294,14.182534471437952,0.0,0.0,0.0,3.545633617859488,0.0,1.1818778726198294,0.0,0.0,0.0,0.0,1.1818778726198294,1.1818778726198294,1.1818778726198294,0.0,0.0,1.1818778726198294,0.0,4.727511490479317,4.727511490479317,60.0,0.0,1.1818778726198294,1.1818778726198294,2.3637557452396587,17,20.0919238345371
