matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedShotConversion,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107340103,811,813,1,1,2,1,0,0,9,55,10,2,2,2,39,14,20,5,80,5,12,17,3,14,6,4,4,0,1,33,1,0,20,11,4,6,22.0,3,56,0,36,1.0,86.8421052631579,63.63636363636363,31.57894736842105,32.057416267942585
107340103,811,813,2,0,2,0,0,0,12,69,10,1,1,4,32,13,16,4,75,5,11,16,3,13,9,3,1,0,2,33,1,0,16,11,2,5,20.0,2,46,0,9,1.0,80.0,65.0,68.42105263157895,-3.421052631578945
107340103,811,813,3,0,0,1,0,0,12,69,12,1,1,1,31,14,15,4,50,4,12,14,2,12,9,2,1,3,2,0,6,0,15,18,2,6,20.0,1,43,0,9,0.0,79.20792079207921,60.0,66.66666666666666,-6.666666666666657
107340103,811,813,4,0,0,0,0,0,16,81,18,0,0,1,34,13,16,0,0,3,13,14,0,14,13,0,1,3,0,0,6,2,16,24,0,3,17.0,0,42,0,9,0.0,67.25274725274726,82.35294117647058,89.47368421052632,-7.120743034055735
107340103,813,811,1,2,0,0,1,0,10,40,11,0,0,3,20,7,8,1,0,9,5,8,2,6,4,0,2,1,0,0,2,0,8,13,0,11,19.0,1,44,0,33,0.0,75.0,31.57894736842105,63.63636363636363,-32.057416267942585
107340103,813,811,2,0,0,0,0,0,13,77,16,1,1,1,34,12,13,1,100,4,10,16,3,13,10,1,2,2,0,67,3,0,13,19,2,5,19.0,2,54,0,33,2.0,76.0,68.42105263157895,65.0,3.421052631578945
107340103,813,811,3,1,0,0,1,0,14,71,10,0,0,2,34,16,18,4,50,4,14,16,2,14,10,2,2,2,3,0,5,0,18,15,1,5,21.0,1,57,0,33,0.0,83.16831683168317,66.66666666666666,60.0,6.666666666666657
107340103,813,811,4,0,1,0,0,0,14,93,6,0,0,3,35,15,15,3,100,1,14,19,2,17,14,3,0,0,3,50,1,0,15,7,0,1,19.0,1,58,0,0,1.0,75.16483516483517,89.47368421052632,82.35294117647058,7.120743034055735
