matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
124380701,807,8117,57,20,57,20,2,2,1,0,0,58,67,46,3,3,12,15,71,88,9,67,18,49,8,52,77,20,49,8,57,44,6,7,6,1,Q4 14:32,9,5,317,11,3,57,5,65,27,13,50,42,2,0,1,78,9,1.0,103.0,103.0,55.33980582524271,71.56862745098039,-16.228821625737673
124380701,8117,807,82,6,82,6,1,1,0,1,3,62,76,23,7,7,8,15,81,119,18,83,11,70,3,66,88,15,70,3,73,50,15,8,1,6,Q4 14:03,6,20,590,11,0,35,11,76,17,9,54,58,2,0,0,89,9,3.0,102.0,102.0,71.56862745098039,55.33980582524271,16.228821625737673
