matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95631402,807,808,1,1,3,0,0,0,13,8,1,3,25,3,8,19,3,16,9,2,5,2,8,2,1,16,2,3,48,0,9,26,102.85714285714286,61.53846153846154,59.09090909090909,2.4475524475524466
95631402,807,808,2,2,0,1,0,0,12,14,0,10,21,0,8,19,5,14,7,2,5,0,2,3,0,16,3,3,49,0,6,22,85.5291576673866,63.63636363636363,47.61904761904761,16.01731601731602
95631402,807,808,3,1,1,0,0,0,14,5,2,1,25,7,9,30,9,21,13,7,1,5,5,8,1,10,3,10,54,0,3,25,97.82608695652173,84.0,58.82352941176471,25.17647058823529
95631402,807,808,4,0,1,0,0,0,11,9,1,3,21,2,7,21,6,15,12,1,2,1,5,2,0,14,2,3,44,0,5,24,94.94505494505495,62.5,68.0,-5.5
95631402,808,807,1,3,1,0,0,1,14,16,1,0,15,2,9,14,1,13,9,1,3,1,6,0,0,22,2,1,52,0,8,22,87.03296703296704,59.09090909090909,61.53846153846154,-2.4475524475524466
95631402,808,807,2,1,3,0,1,0,10,10,0,2,15,1,6,13,3,10,7,1,2,1,1,1,0,11,4,1,51,0,9,21,81.64146868250539,47.61904761904761,63.63636363636363,-16.01731601731602
95631402,808,807,3,0,1,0,0,0,13,10,1,3,26,2,8,14,4,10,7,2,1,1,4,1,0,14,1,2,46,0,4,17,66.52173913043478,58.82352941176471,84.0,-25.17647058823529
95631402,808,807,4,2,0,0,0,0,16,14,3,1,27,5,11,23,6,17,12,5,0,2,4,3,0,19,3,6,56,0,5,25,98.9010989010989,68.0,62.5,5.5
