matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111081102,810,8117,70.0,8.0,70.0,8.0,0.0,3.0,0.0,0.0,1.0,53.0,78.0,27.0,10.0,10.0,10.0,21.0,181.0,70.0,94.0,20.0,75.0,22.0,64.0,4.0,62.0,78.0,10.0,64.0,4.0,68.0,46.0,15.0,7.0,7.0,9.0,0.0,50.0,494.5,15.0,3.0,94.0,42.0,22.0,72.0,22.0,100.0,8.0,54.0,0.0,23.0,5.0,100.0,68.0,53.2608695652174,14.739130434782602
111081102,8117,810,51.0,6.0,51.0,6.0,3.0,3.0,0.0,0.0,2.0,55.0,64.0,41.0,7.0,7.0,11.0,18.0,126.0,49.0,62.0,14.0,36.0,29.0,46.0,3.0,43.0,57.0,8.0,46.0,3.0,49.0,38.0,5.0,6.0,9.0,7.0,0.0,13.0,233.5,9.0,0.0,62.0,51.0,12.0,52.0,30.0,92.0,1.0,46.0,0.0,27.0,1.0,92.0,53.2608695652174,68.0,-14.739130434782602
