matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers
80180904,806,809,80006,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,1,3,0,0,0,0
80180904,806,809,80006,2,0,1,0,0,0,0,3,0,2,0,2,0,0,0,0,1,0,1,0,0,4,0,0,0,1
80180904,806,809,80006,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,1
80180904,806,809,80006,4,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,0
80180904,806,809,80038,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0
80180904,806,809,80038,2,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,3,1,0,0,0
80180904,806,809,80038,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,1
80180904,806,809,80038,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
80180904,806,809,80064,1,0,1,0,0,0,0,0,0,0,2,0,2,10,1,9,0,0,0,1,0,0,0,1,0,1
80180904,806,809,80064,2,0,0,0,0,0,0,0,0,1,1,0,1,12,2,10,0,0,0,1,0,0,0,1,0,0
80180904,806,809,80064,3,0,0,0,0,0,0,0,0,0,1,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80064,4,0,0,1,0,0,0,1,0,0,0,0,0,10,2,8,0,0,0,0,0,1,0,0,0,0
80180904,806,809,80068,1,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
80180904,806,809,80068,2,0,0,0,0,0,3,3,0,1,0,1,0,0,0,0,0,0,1,0,0,4,2,0,0,0
80180904,806,809,80068,3,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
80180904,806,809,80068,4,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,2,0,0,7,1,0,0,0
80180904,806,809,80069,1,1,0,0,0,0,4,0,0,1,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
80180904,806,809,80069,2,0,0,0,0,0,5,0,0,0,14,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0
80180904,806,809,80069,3,0,1,0,0,0,0,3,0,0,4,1,3,0,0,0,1,0,0,0,0,3,0,0,0,2
80180904,806,809,80069,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
80180904,806,809,80072,1,0,0,0,0,0,2,1,0,0,4,0,0,7,2,5,0,0,0,0,0,1,0,0,0,1
80180904,806,809,80072,2,0,1,0,0,0,5,0,0,1,3,0,1,12,4,8,0,0,0,1,0,0,0,1,0,1
80180904,806,809,80072,3,0,0,0,0,1,3,2,0,0,3,0,1,7,1,6,0,0,0,0,0,2,0,0,0,3
80180904,806,809,80072,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80075,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80075,3,0,0,0,0,0,4,3,0,1,5,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0
80180904,806,809,80075,4,0,0,0,0,0,3,1,0,0,7,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0
80180904,806,809,80157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80157,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80157,4,0,0,0,0,0,5,0,0,0,3,0,3,4,1,3,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80163,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80163,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80179,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80179,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80179,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80182,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
80180904,806,809,80182,2,0,0,0,0,0,0,3,0,0,5,1,0,0,0,0,1,0,0,0,0,3,3,0,0,0
80180904,806,809,80182,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80299,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80299,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,806,809,80299,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,809,806,80029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,809,806,80029,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,809,806,80029,3,0,0,0,0,0,6,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
80180904,809,806,80029,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,809,806,80030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,809,806,80030,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,809,806,80030,3,0,0,0,0,0,5,1,0,0,4,0,2,6,1,5,0,0,0,0,0,1,0,0,0,0
80180904,809,806,80030,4,1,1,0,0,0,9,1,0,0,1,0,0,7,2,5,0,0,1,1,0,2,0,1,0,2
80180904,809,806,80091,1,0,3,0,0,0,4,2,0,0,2,0,1,0,0,0,0,0,1,0,0,3,0,0,0,3
80180904,809,806,80091,2,0,0,0,0,0,4,1,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
80180904,809,806,80091,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,809,806,80091,4,0,0,0,0,0,3,1,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
80180904,809,806,80092,1,1,0,0,0,0,4,0,0,0,2,0,1,4,0,4,0,0,0,0,0,0,0,0,0,1
80180904,809,806,80092,2,0,0,0,0,0,6,1,0,0,3,0,3,4,0,4,0,0,0,0,0,1,0,0,0,0
80180904,809,806,80092,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,809,806,80092,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,809,806,80101,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,0,0
80180904,809,806,80101,2,0,1,0,0,0,2,2,1,1,0,1,0,0,0,0,0,0,4,0,0,6,0,1,0,1
80180904,809,806,80101,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1
80180904,809,806,80101,4,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
80180904,809,806,80105,1,0,1,0,0,0,0,1,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1
80180904,809,806,80105,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
80180904,809,806,80105,3,0,0,0,0,0,0,1,0,0,6,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0
80180904,809,806,80105,4,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
80180904,809,806,80108,1,0,0,0,0,0,2,0,2,1,0,3,0,0,0,0,1,0,1,0,0,1,0,2,0,0
80180904,809,806,80108,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
80180904,809,806,80108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,809,806,80108,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,809,806,80111,1,0,1,0,0,0,0,0,0,0,1,0,1,6,0,6,0,0,0,0,0,0,0,0,0,1
80180904,809,806,80111,2,0,1,1,0,0,0,1,0,0,0,0,0,5,1,4,0,0,0,0,0,1,0,0,0,1
80180904,809,806,80111,3,0,0,0,0,0,0,0,0,0,0,0,0,10,1,9,0,0,0,1,0,0,0,1,0,0
80180904,809,806,80111,4,0,0,0,0,0,0,0,0,1,1,1,1,9,0,9,1,0,0,1,0,0,0,1,0,0
80180904,809,806,80184,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
80180904,809,806,80184,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80180904,809,806,80184,3,0,0,0,0,0,1,1,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
80180904,809,806,80184,4,0,1,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1
80180904,809,806,80193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80180904,809,806,80193,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
