matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080804,810,8117,76,7,76,7,3,2,0,0,0,56,81,36,4,4,10,14,203,77,110,22,68,17,70,5,70,83,8,70,5,75,52,15,8,6,8,0,38,518,10,1,110,46,10,80,21,102.0,13,56,0,24,3.0,102.0,73.52941176470588,49.494949494949495,24.03446226975639
111080804,8117,810,49,14,49,14,1,5,0,0,3,59,62,35,4,4,10,16,161,60,84,12,33,24,42,7,47,63,14,42,7,49,39,4,6,8,6,0,7,262,7,1,84,42,10,56,34,99.0,3,44,0,29,1.0,99.0,49.494949494949495,73.52941176470588,-24.03446226975639
