matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers,badHandsPer60,badPassesPer60,blockedPer60,blocksPer60,breaksPer60,centrePassReceivesPer60,contactPenaltiesPer60,defensiveReboundsPer60,deflectionsPer60,feedsPer60,gainPer60,goalAssistsPer60,goalAttemptsPer60,goalMissesPer60,goalsPer60,interceptsPer60,minutesPlayedPer60,missedGoalTurnoverPer60,obstructionPenaltiesPer60,offensiveReboundsPer60,offsidesPer60,penaltiesPer60,pickupsPer60,quartersPlayedPer60,reboundsPer60,tossUpWinPer60,turnoversPer60,plusMinus,plusMinusPer60
95630703,801,80001,0,0,0,0,0,10,5,0,0,27,0,14,0,0,0,0,60.0,0,1,0,0,6,1,4,0,0,2,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,27.0,0.0,14.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,2.0,7.0,7.0
95630703,801,80045,0,1,0,0,0,12,9,0,2,2,2,0,0,0,0,2,60.0,0,5,0,0,14,0,4,0,0,2,0.0,1.0,0.0,0.0,0.0,12.0,9.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,5.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,2.0,7.0,7.0
95630703,801,80067,0,0,0,0,0,25,5,0,1,10,0,3,22,5,17,0,60.0,0,1,1,0,6,3,4,1,0,1,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,1.0,10.0,0.0,3.0,22.0,5.0,17.0,0.0,60.0,0.0,1.0,1.0,0.0,6.0,3.0,4.0,1.0,0.0,1.0,7.0,7.0
95630703,801,80180,0,0,0,0,0,1,13,2,1,0,4,0,0,0,0,2,60.0,0,2,0,0,15,2,4,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,2.0,0.0,0.0,15.0,2.0,4.0,2.0,0.0,0.0,7.0,7.0
95630703,801,80295,1,0,0,0,0,0,5,0,1,2,0,1,46,7,39,0,60.0,0,0,6,0,5,1,4,6,0,4,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,46.0,7.0,39.0,0.0,60.0,0.0,0.0,6.0,0.0,5.0,1.0,4.0,6.0,0.0,4.0,7.0,7.0
95630703,801,80439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630703,801,80440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630703,801,80449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630703,801,80530,0,0,0,0,0,0,12,3,1,0,4,0,0,0,0,1,60.0,0,1,0,0,13,1,4,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,1.0,0.0,0.0,13.0,1.0,4.0,3.0,0.0,0.0,7.0,7.0
95630703,801,80576,0,0,0,0,0,0,7,0,1,21,0,11,0,0,0,0,60.0,0,1,0,1,8,6,4,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,21.0,0.0,11.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,1.0,8.0,6.0,4.0,0.0,0.0,2.0,7.0,7.0
95630703,801,991899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630703,801,999823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630703,806,80048,0,0,0,0,0,0,16,2,6,0,5,0,0,0,0,3,60.0,0,2,0,0,18,0,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0,2.0,0.0,0.0,18.0,0.0,4.0,2.0,0.0,0.0,-7.0,-7.0
95630703,806,80049,0,0,0,0,0,4,13,0,2,0,2,0,0,0,0,2,60.0,0,0,0,0,13,3,4,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,0.0,0.0,0.0,13.0,3.0,4.0,0.0,0.0,0.0,-7.0,-7.0
95630703,806,80052,1,0,0,0,0,0,0,0,0,4,0,4,12,0,12,0,30.433333333333334,0,0,0,0,0,0,2,0,0,1,1.9715224534501643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.886089813800657,0.0,7.886089813800657,23.65826944140197,0.0,23.65826944140197,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9430449069003286,0.0,0.0,1.9715224534501643,-1.0,-1.9715224534501643
95630703,806,80069,0,2,0,0,0,10,4,0,2,20,1,14,0,0,0,1,60.63333333333333,0,2,0,0,6,1,4,0,0,4,0.0,1.9791094007696537,0.0,0.0,0.0,9.895547003848268,3.9582188015393074,0.0,1.9791094007696537,19.791094007696536,0.9895547003848268,13.853765805387576,0.0,0.0,0.0,0.9895547003848268,60.0,0.0,1.9791094007696537,0.0,0.0,5.9373282023089615,0.9895547003848268,3.9582188015393074,0.0,0.0,3.9582188015393074,-7.0,-6.926882902693788
95630703,806,80072,1,1,0,0,0,21,2,0,3,9,0,6,32,8,24,0,60.0,0,0,1,0,2,1,4,1,0,8,1.0,1.0,0.0,0.0,0.0,21.0,2.0,0.0,3.0,9.0,0.0,6.0,32.0,8.0,24.0,0.0,60.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,0.0,8.0,-7.0,-7.0
95630703,806,80146,0,0,0,0,1,2,11,0,3,0,1,0,0,0,0,1,45.36666666666667,0,0,0,1,11,0,4,0,0,0,0.0,0.0,0.0,0.0,1.322556943423953,2.645113886847906,14.548126377663483,0.0,3.9676708302718593,0.0,1.322556943423953,0.0,0.0,0.0,0.0,1.322556943423953,60.0,0.0,0.0,0.0,1.322556943423953,14.548126377663483,0.0,5.290227773695812,0.0,0.0,0.0,-9.0,-11.903012490815577
95630703,806,80474,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15.266666666666667,0,5,0,0,8,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.790393013100436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,19.650655021834062,0.0,0.0,31.441048034934497,3.930131004366812,3.930131004366812,0.0,0.0,0.0,2.0,7.860262008733624
95630703,806,80475,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,11.866666666666667,0,0,0,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,25.280898876404493,10.112359550561797,0.0,0.0,5.056179775280898,0.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,0.0,0.0,0.0,0.0,10.112359550561797,0.0,5.056179775280898,0.0,0.0,0.0,-1.0,-5.056179775280898
95630703,806,80574,1,0,0,0,0,6,5,0,1,10,0,5,0,0,0,0,45.36666666666667,0,1,0,1,6,1,4,0,0,2,1.322556943423953,0.0,0.0,0.0,0.0,7.935341660543719,6.612784717119765,0.0,1.322556943423953,13.22556943423953,0.0,6.612784717119765,0.0,0.0,0.0,0.0,60.0,0.0,1.322556943423953,0.0,1.322556943423953,7.935341660543719,1.322556943423953,5.290227773695812,0.0,0.0,2.645113886847906,-9.0,-11.903012490815577
95630703,806,991900,1,0,0,0,0,0,2,0,1,3,0,3,17,4,13,0,30.2,0,0,3,0,2,0,3,3,0,4,1.9867549668874174,0.0,0.0,0.0,0.0,0.0,3.9735099337748347,0.0,1.9867549668874174,5.960264900662252,0.0,5.960264900662252,33.77483443708609,7.9470198675496695,25.827814569536425,0.0,60.0,0.0,0.0,5.960264900662252,0.0,3.9735099337748347,0.0,5.960264900662252,5.960264900662252,0.0,7.9470198675496695,-6.0,-11.920529801324504
95630703,806,991904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630703,806,996140,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,3.4,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,35.294117647058826,0.0,0.0,0.0,35.294117647058826,0.0,35.294117647058826,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,17.647058823529413,0.0,0.0,0.0,3.0,52.94117647058824
