matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
102940103,811,80113,80072,994224,80833,991905,80470,80343,0,910,0,12,0,10,910,2,7.912087912087912,813
102940103,811,80113,80475,994224,80833,991905,80470,80343,910,2481,12,35,10,30,1571,3,6.874602164226607,813
102940103,811,80113,80475,994224,80833,991905,80577,80343,2481,2731,35,38,30,34,250,-1,-14.399999999999999,813
102940103,811,80052,80475,994224,991901,991905,80577,80343,2731,3643,38,55,34,43,912,8,31.578947368421055,813
102940103,813,80198,80100,80477,80424,994117,80099,993041,0,1403,0,14,0,24,1403,-10,-25.659301496792587,811
102940103,813,80287,80100,80477,80424,80304,80099,993041,1403,1459,14,15,24,24,56,1,64.28571428571428,811
102940103,813,80287,80100,80424,994117,80304,80099,993041,1459,1705,15,17,24,29,246,-3,-43.90243902439025,811
102940103,813,80287,80100,80424,994117,80304,80099,80604,1705,1815,17,19,29,30,110,1,32.72727272727273,811
102940103,813,80287,80198,80424,994117,80304,80099,80604,1815,3110,19,37,30,46,1295,2,5.55984555984556,811
102940103,813,80100,80198,80424,80304,80099,80604,993041,3110,3643,37,43,46,55,533,-3,-20.26266416510319,811
