matchId,squadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,unforcedTurnovers,reboundsPer60,netPointsPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,goalMissesPer60,goalAssistsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,secondPhaseReceivePer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
116650204,801,80830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,2.0,2.0,3.0,5.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,59.733333333333334,0.0,138.0,4.0,0.0,15.0,1.0,0.0,1.0,4.0,8.0,0.0,0.0,1.0,8.035714285714285,138.61607142857142,15.066964285714285,3.0133928571428568,1.0044642857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.017857142857142,0.0,0.0,0.0,0.0,0.0,0.0,2.008928571428571,11.049107142857142,0.0,0.0,0.0,15.066964285714285,0.0,2.008928571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.008928571428571,0.0,1.0044642857142856,0.0,5.022321428571428,4.017857142857142,59.99999999999999,0.0,1.0044642857142856,1.0044642857142856,5.022321428571428,13.0,13.058035714285712
116650204,801,999806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,8.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58.88333333333333,0.0,43.0,6.0,2.0,14.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,43.81545428814039,14.265496744975941,2.0379281064251344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.075856212850269,6.113784319275403,0.0,0.0,2.0379281064251344,0.0,0.0,0.0,1.0189640532125672,8.151712425700538,0.0,0.0,0.0,3.0568921596377017,0.0,1.0189640532125672,0.0,1.0189640532125672,0.0,0.0,6.113784319275403,0.0,2.0379281064251344,0.0,0.0,0.0,0.0,3.0568921596377017,4.075856212850269,60.0,1.0189640532125672,0.0,0.0,2.0379281064251344,15.0,15.284460798188508
116650204,801,1001865,34.0,1.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,5.0,31.0,0.0,1.0,35.0,4.0,31.0,0.0,31.0,0.0,0.0,52.9,4.0,0.0,0.0,0.0,2.0,0.0,31.0,9.0,4.0,1.0,9.0,0.0,4.0,1.1342155009451795,0.0,2.268431001890359,1.1342155009451795,5.671077504725898,0.0,35.16068052930056,35.16068052930056,4.536862003780718,1.1342155009451795,1.1342155009451795,0.0,0.0,38.5633270321361,35.16068052930056,0.0,0.0,35.16068052930056,4.536862003780718,0.0,2.268431001890359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4026465028355384,1.1342155009451795,38.5633270321361,10.207939508506616,0.0,0.0,0.0,0.0,10.207939508506616,39.69754253308128,1.1342155009451795,4.536862003780718,59.99999999999999,1.1342155009451795,4.536862003780718,0.0,0.0,10.0,11.342155009451796
116650204,801,1007301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.68333333333333,0.0,18.0,2.0,0.0,12.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,28.659885006634234,19.106590004422824,1.592215833701902,1.592215833701902,0.0,0.0,0.0,0.0,0.0,0.0,9.553295002211412,3.184431667403804,0.0,0.0,0.0,0.0,0.0,0.0,1.592215833701902,15.922158337019019,0.0,0.0,1.592215833701902,1.592215833701902,0.0,1.592215833701902,0.0,0.0,0.0,0.0,1.592215833701902,0.0,0.0,0.0,0.0,1.592215833701902,0.0,3.184431667403804,6.368863334807608,60.0,0.0,0.0,1.592215833701902,0.0,5.0,7.961079168509509
116650204,801,1007306,8.0,5.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,7.0,0.0,0.0,3.0,7.0,2.0,3.0,13.0,4.0,7.0,2.0,9.0,1.0,0.0,35.06666666666667,2.0,-5.0,2.0,0.0,5.0,0.0,11.0,5.0,3.0,0.0,9.0,0.0,3.0,0.0,-8.555133079847907,8.555133079847907,1.7110266159695815,5.1330798479087445,3.422053231939163,11.97718631178707,18.8212927756654,6.844106463878326,5.1330798479087445,8.555133079847907,10.266159695817489,3.422053231939163,13.688212927756652,15.399239543726233,0.0,3.422053231939163,11.97718631178707,3.422053231939163,0.0,5.1330798479087445,0.0,0.0,1.7110266159695815,0.0,0.0,0.0,0.0,11.97718631178707,8.555133079847907,13.688212927756652,15.399239543726233,0.0,0.0,0.0,1.7110266159695815,8.555133079847907,22.243346007604558,1.7110266159695815,5.1330798479087445,60.0,6.844106463878326,5.1330798479087445,0.0,0.0,0.0,0.0
116650204,801,1015271,14.0,1.0,14.0,1.0,2.0,3.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,26.0,0.0,0.0,7.0,12.0,1.0,14.0,15.0,2.0,12.0,1.0,13.0,1.0,0.0,60.0,1.0,24.5,1.0,0.0,2.0,1.0,14.0,8.0,4.0,1.0,8.0,0.0,6.0,1.0,24.5,2.0,0.0,7.0,1.0,12.0,14.0,2.0,14.0,1.0,14.0,1.0,14.0,13.0,0.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,1.0,14.0,8.0,3.0,0.0,0.0,2.0,8.0,15.0,0.0,4.0,60.0,18.0,6.0,1.0,0.0,13.0,13.0
116650204,801,1016033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,22.0,37.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.85,0.0,55.5,0.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0,65.48672566371681,7.079646017699115,0.0,2.359882005899705,0.0,0.0,0.0,0.0,22.418879056047196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.079646017699115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.657817109144545,0.0,0.0,2.359882005899705,1.1799410029498525,0.0,0.0,0.0,2.359882005899705,0.0,0.0,4.71976401179941,60.0,25.958702064896755,1.1799410029498525,0.0,0.0,16.0,18.87905604719764
116650204,801,1019168,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,23.0,1.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.15,0.0,39.5,1.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,4.0,0.0,2.0,0.0,71.49321266968326,5.429864253393665,0.0,3.6199095022624435,0.0,0.0,0.0,0.0,21.71945701357466,0.0,19.90950226244344,1.8099547511312217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6199095022624435,0.0,0.0,0.0,1.8099547511312217,0.0,0.0,0.0,41.6289592760181,0.0,0.0,7.239819004524887,3.6199095022624435,0.0,0.0,0.0,3.6199095022624435,0.0,0.0,5.429864253393665,60.0,21.71945701357466,3.6199095022624435,1.8099547511312217,1.8099547511312217,14.0,25.339366515837103
116650204,801,1019205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.583333333333332,0.0,21.5,3.0,0.0,6.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,5.313653136531365,57.12177121771218,15.940959409594097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6568265682656826,7.970479704797048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.970479704797048,0.0,0.0,0.0,5.313653136531365,0.0,0.0,0.0,0.0,0.0,0.0,2.6568265682656826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.970479704797048,60.0,0.0,0.0,2.6568265682656826,0.0,8.0,21.25461254612546
116650204,801,1020223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15,0.0,1.5,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.836065573770492,13.114754098360656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.557377049180328,60.00000000000001,0.0,0.0,0.0,0.0,-3.0,-19.672131147540984
