matchId,squadId,oppSquadId,period,attempt_from_zone1,attempt_from_zone2,attempts1,attempts2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
116650204,801,8118,1,13.0,2.0,13.0,2.0,1.0,3.0,0.0,2.0,0.0,12.0,67.0,9.0,2.0,2.0,5.0,7.0,13.0,25.0,4.0,75.0,6.0,11.0,1.0,10.0,15.0,3.0,11.0,1.0,12.0,8.0,3.0,1.0,1.0,1.0,2.0,0.0,86.5,8.0,0.0,17.0,2.0,13.0,8.0,1.0,12.0,46.0,0.0,25.0,4.0,0.0,24.0,96.0,50.0,42.30769230769231,7.692307692307693
116650204,801,8118,2,11.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,40.0,14.0,0.0,0.0,0.0,0.0,14.0,22.0,5.0,80.0,5.0,10.0,1.0,11.0,14.0,3.0,10.0,1.0,11.0,4.0,4.0,3.0,1.0,2.0,2.0,0.0,50.0,3.0,2.0,17.0,0.0,12.0,7.0,4.0,8.0,49.0,0.0,75.0,3.0,0.0,22.0,88.0,50.0,36.36363636363637,13.636363636363633
116650204,801,8118,3,17.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,1.0,11.0,73.0,14.0,0.0,0.0,2.0,2.0,15.0,20.0,5.0,80.0,5.0,15.0,0.0,13.0,17.0,2.0,15.0,0.0,15.0,8.0,4.0,3.0,1.0,3.0,1.0,50.0,82.0,5.0,0.0,19.0,1.0,15.0,6.0,3.0,11.0,50.0,0.0,60.0,3.0,1.0,22.0,88.0,68.18181818181817,36.36363636363637,31.818181818181806
116650204,801,8118,4,15.0,2.0,15.0,2.0,2.0,1.0,0.0,0.0,1.0,11.0,75.0,10.0,2.0,2.0,1.0,3.0,16.0,30.0,8.0,50.0,5.0,14.0,1.0,15.0,17.0,2.0,14.0,1.0,15.0,9.0,4.0,2.0,0.0,2.0,2.0,0.0,118.0,4.0,0.0,14.0,2.0,16.0,7.0,4.0,10.0,56.0,0.0,67.0,7.0,0.0,24.0,96.0,62.5,28.000000000000004,34.5
116650204,8118,801,1,11.0,5.0,11.0,5.0,0.0,1.0,2.0,0.0,0.0,11.0,67.0,11.0,1.0,1.0,2.0,3.0,13.0,17.0,4.0,50.0,5.0,7.0,4.0,8.0,16.0,5.0,7.0,4.0,11.0,8.0,2.0,1.0,1.0,1.0,2.0,0.0,82.0,0.0,0.0,11.0,5.0,15.0,7.0,2.0,11.0,54.0,0.0,25.0,4.0,0.0,26.0,104.0,42.30769230769231,50.0,-7.692307692307693
116650204,8118,801,2,8.0,5.0,8.0,5.0,0.0,2.0,0.0,0.0,0.0,10.0,50.0,10.0,2.0,2.0,0.0,2.0,12.0,17.0,4.0,50.0,4.0,6.0,2.0,8.0,13.0,5.0,6.0,2.0,8.0,5.0,2.0,1.0,2.0,1.0,4.0,0.0,34.5,3.0,0.0,13.0,2.0,10.0,8.0,1.0,10.0,51.0,0.0,33.0,4.0,0.0,22.0,88.0,36.36363636363637,50.0,-13.636363636363633
116650204,8118,801,3,8.0,5.0,8.0,5.0,0.0,1.0,0.0,0.0,0.0,10.0,50.0,14.0,1.0,1.0,2.0,3.0,11.0,16.0,3.0,33.0,6.0,7.0,1.0,7.0,13.0,5.0,7.0,1.0,8.0,6.0,1.0,1.0,3.0,1.0,4.0,20.0,18.0,1.0,0.0,15.0,2.0,9.0,10.0,2.0,9.0,50.0,0.0,33.0,5.0,1.0,22.0,88.0,36.36363636363637,68.18181818181817,-31.818181818181806
116650204,8118,801,4,8.0,5.0,8.0,5.0,0.0,1.0,0.0,0.0,0.0,10.0,45.0,12.0,0.0,0.0,4.0,4.0,11.0,13.0,0.0,0.0,6.0,5.0,2.0,6.0,13.0,6.0,5.0,2.0,7.0,5.0,0.0,2.0,2.0,0.0,5.0,0.0,-12.5,3.0,0.0,15.0,1.0,9.0,11.0,0.0,7.0,44.0,0.0,29.0,3.0,0.0,25.0,100.0,28.000000000000004,62.5,-34.5
