matchId,squadId,playerId,period,periodSeconds,distanceCode,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential,oppSquadId
121250102,8117,1001357,1,322,3,1,goal,1,322,1,0,1,8119
121250102,8119,1010545,1,354,0,0,goal,1,354,1,1,0,8117
121250102,8117,1001357,1,373,3,3,goal,1,373,2,1,1,8119
121250102,8119,1010545,1,388,3,3,goal,1,388,2,2,0,8117
121250102,8117,1001357,1,437,0,2,miss,0,437,2,2,0,8119
121250102,8119,1010545,1,463,0,1,miss,0,463,2,2,0,8117
121250102,8119,1010545,1,470,0,1,goal,1,470,2,3,-1,8117
121250102,8119,1010545,1,497,3,3,goal,1,497,2,4,-2,8117
121250102,8119,1013431,1,545,0,0,goal,1,545,2,5,-3,8117
121250102,8119,1010545,1,559,0,2,goal,1,559,2,6,-4,8117
121250102,8117,1001357,1,592,3,1,goal,1,592,3,6,-3,8119
121250102,8117,1001357,1,629,3,3,goal,1,629,4,6,-2,8119
121250102,8117,80475,1,659,3,3,goal,1,659,5,6,-1,8119
121250102,8119,1013431,1,681,0,1,goal,1,681,5,7,-2,8117
121250102,8117,80475,1,706,1,1,miss,0,706,5,7,-2,8119
121250102,8117,1001357,1,774,0,2,goal,1,774,6,7,-1,8119
121250102,8119,1010545,1,797,3,1,goal,1,797,6,8,-2,8117
121250102,8117,80475,1,818,1,1,2pt Miss,0,818,6,8,-2,8119
121250102,8119,1010545,1,888,0,2,goal,1,888,6,9,-3,8117
121250102,8117,1025019,2,319,0,1,goal,1,1219,7,9,-2,8119
121250102,8119,1010545,2,336,0,1,goal,1,1236,7,10,-3,8117
121250102,8119,1010545,2,359,3,3,goal,1,1259,7,11,-4,8117
121250102,8117,1025019,2,394,0,2,goal,1,1294,8,11,-3,8119
121250102,8117,1025019,2,414,3,1,goal,1,1314,9,11,-2,8119
121250102,8119,1010545,2,444,0,1,goal,1,1344,9,12,-3,8117
121250102,8117,1025019,2,460,0,0,goal,1,1360,10,12,-2,8119
121250102,8119,1010545,2,472,0,1,miss,0,1372,10,12,-2,8117
121250102,8119,1010545,2,475,0,1,goal,1,1375,10,13,-3,8117
121250102,8119,1013431,2,514,0,2,miss,0,1414,10,13,-3,8117
121250102,8119,1013431,2,528,0,1,miss,0,1428,10,13,-3,8117
121250102,8117,1025019,2,559,0,1,goal,1,1459,11,13,-2,8119
121250102,8117,80475,2,582,0,1,goal,1,1482,12,13,-1,8119
121250102,8117,1025019,2,621,0,1,miss,0,1521,12,13,-1,8119
121250102,8117,80475,2,637,3,3,goal,1,1537,13,13,0,8119
121250102,8119,1010545,2,651,3,3,goal,1,1551,13,14,-1,8117
121250102,8117,1025019,2,675,0,1,goal,1,1575,14,14,0,8119
121250102,8119,1013431,2,690,0,1,goal,1,1590,14,15,-1,8117
121250102,8117,1025019,2,715,0,2,goal,1,1615,15,15,0,8119
121250102,8119,1010545,2,739,1,0,2pt Miss,0,1639,15,15,0,8117
121250102,8117,1025019,2,757,0,1,goal,1,1657,16,15,1,8119
121250102,8117,1025019,2,818,3,1,goal,1,1718,17,15,2,8119
121250102,8117,1025019,2,855,0,2,goal,1,1755,18,15,3,8119
121250102,8117,1025019,2,878,0,1,goal,1,1778,19,15,4,8119
121250102,8119,1010545,2,892,3,1,goal,1,1792,19,16,3,8117
121250102,8119,1010545,3,39,3,1,goal,1,1839,19,17,2,8117
121250102,8117,1001357,3,75,0,0,miss,0,1875,19,17,2,8119
121250102,8117,1001357,3,85,3,3,goal,1,1885,20,17,3,8119
121250102,8117,1001357,3,104,3,1,goal,1,1904,21,17,4,8119
121250102,8119,1010545,3,149,3,1,goal,1,1949,21,18,3,8117
121250102,8117,1001357,3,170,3,3,goal,1,1970,22,18,4,8119
121250102,8117,1001357,3,194,3,3,goal,1,1994,23,18,5,8119
121250102,8117,1001357,3,226,0,0,miss,0,2026,23,18,5,8119
121250102,8117,1001357,3,229,0,0,goal,1,2029,24,18,6,8119
121250102,8119,1010545,3,257,3,3,goal,1,2057,24,19,5,8117
121250102,8117,80475,3,287,1,1,goal,1,2087,25,19,6,8119
121250102,8119,1010545,3,310,0,1,goal,1,2110,25,20,5,8117
121250102,8117,1001357,3,328,0,2,goal,1,2128,26,20,6,8119
121250102,8119,1010545,3,357,0,2,goal,1,2157,26,21,5,8117
