playerId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,unforcedTurnovers,reboundsPer60,netPointsPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,goalMissesPer60,goalAssistsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,secondPhaseReceivePer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60,turnoverHeld,turnoverHeldPer60,roundNo,gameNo
V.Simmons,Fever,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,1.5,0.0,5.083333333333333,0.25,0.25,0.5,0.75,16.75,23.416666666666668,0.5833333333333334,0.0,3.5833333333333335,0.0,0.0,14.166666666666666,0.0,0.0,0.0,0.0,0.0,1.4166666666666667,0.3333333333333333,50.74722222222223,0.0,44.25,1.4166666666666667,0.3333333333333333,6.5,0.8333333333333334,0.0,3.5833333333333335,3.5833333333333335,0.0,15.833333333333334,0.0,1.5833333333333333,0.0,51.5506794902682,7.654540148951465,0.5555555555555555,4.238675493691932,0.0,0.0,0.0,0.0,16.45916699816438,0.0,1.5,1.6575992116001483,0.0,0.0,0.4039257810567825,0.0,0.0,0.0,0.3333333333333333,5.996940937351318,0.0,0.0,1.6440173592666705,0.6756954612005858,0.0,0.3333333333333333,0.0,27.313119776052798,0.0,0.0,18.844764287036934,0.39340328615584835,0.0,0.0,0.6405708223360762,4.238675493691932,0.0,0.8888888888888888,4.271808635460263,60.0,19.251943007577456,1.9234770704916355,0.9864181476665221,0.34236212786725234,6.333333333333333,8.709083738560443,0.3,0.41703511053315995,6.583333333333333,2.6666666666666665
S.Wood,Lightning,14.666666666666666,6.75,14.666666666666666,6.75,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,16.5,0.0,1.6666666666666667,0.0,0.0,0.25,0.25,18.083333333333332,22.166666666666668,0.25,0.0,3.3333333333333335,11.666666666666666,3.75,16.416666666666668,21.416666666666668,6.0,11.666666666666666,3.75,15.416666666666666,1.5833333333333333,0.25,54.21805555555556,3.4166666666666665,44.125,0.3333333333333333,0.08333333333333333,2.0,1.1666666666666667,19.166666666666668,6.75,3.9166666666666665,0.75,9.833333333333334,0.0,2.0833333333333335,0.8027739487173092,48.146945160509404,2.12321088919485,0.26830086384487695,3.645247047914412,4.215143952729869,12.949259706050176,21.37954761150991,6.686675954687971,18.098891352079658,7.614970222996308,18.064417742197712,0.3476832532360136,16.236109390471707,17.164403658780042,0.08333333333333333,4.215143952729869,12.949259706050176,3.855374446553814,0.0,1.7755276359588363,0.0,0.0,1.7636202966914922,0.2744616619494712,0.18447965835019106,0.0,0.0,24.51926307310106,7.614970222996308,16.236109390471707,10.810149131420424,0.18211959573687228,0.0,0.0,0.65419715117242,7.500621494468226,23.851079613468016,0.26830086384487695,4.38371383218243,60.0,19.968487720335187,2.344569206308052,1.2293007728923782,0.2744616619494712,-3.9166666666666665,-3.889433064835181,0.09090909090909091,0.09090909090909091,7.416666666666667,2.3333333333333335
E.Usoro-Brown,Firebirds,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,0.0,9.461538461538462,0.46153846153846156,0.46153846153846156,2.230769230769231,2.6923076923076925,0.0,0.0,2.6923076923076925,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.6153846153846154,50.178205128205136,0.0,28.115384615384617,1.6923076923076923,0.0,11.153846153846153,0.8461538461538461,0.0,0.6923076923076923,3.5384615384615383,1.6153846153846154,0.0,0.0,0.3076923076923077,1.769887007672024,26.704068718498277,15.552317750000615,2.6461679465366235,1.1183450012913079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.571228210779403,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,12.981089539221212,0.0,0.0,0.3333333333333333,2.898748374318407,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,1.1183450012913079,0.0,3.1077064080750847,4.702660730181277,60.0,0.0,0.7080885910348976,0.8980921358771521,0.6673229051079214,0.5384615384615384,-4.050630665808996,0.18181818181818182,0.6550137894048791,7.0,2.3076923076923075
S.Francis-Bayman,Fever,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.6153846153846154,5.923076923076923,0.0,6.6923076923076925,0.23076923076923078,0.23076923076923078,0.9230769230769231,1.1538461538461537,0.07692307692307693,0.15384615384615385,1.3076923076923077,0.0,2.3076923076923075,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.0769230769230769,1.0,44.91153846153846,0.0,11.576923076923077,1.0769230769230769,0.15384615384615385,7.769230769230769,1.1538461538461537,0.0,2.3076923076923075,3.230769230769231,0.07692307692307693,6.3076923076923075,0.0,1.0,0.07692307692307693,16.692704348681335,10.772659676011886,1.1543913663988712,4.105453523048295,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,8.260929754941255,1.3668639053254439,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.3959026383855124,9.40579577068644,0.0,0.0,1.3832999836972601,2.7230876809842717,0.0,0.3959026383855124,0.0,0.15384615384615385,0.0,0.0,9.065127793198602,0.3141546800083385,0.9718954085731686,0.0,0.3076923076923077,4.105453523048295,0.0,1.5502940047843836,5.110272844891044,60.0,0.07692307692307693,2.4203783914220405,1.6035502958579881,2.2502619656756826,2.3846153846153846,2.6288564257731766,0.09090909090909091,0.09090909090909091,7.0,2.6153846153846154
M.Kumwenda,Vixens,41.76923076923077,2.3846153846153846,41.76923076923077,2.3846153846153846,0.8461538461538461,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,1.8461538461538463,0.0,0.0,0.3076923076923077,0.3076923076923077,2.769230769230769,4.0,0.0,0.0,3.5384615384615383,39.23076923076923,0.46153846153846156,2.3846153846153846,44.15384615384615,4.461538461538462,39.23076923076923,0.46153846153846156,39.69230769230769,0.6923076923076923,0.0,58.47692307692308,1.0,58.07692307692308,0.23076923076923078,0.07692307692307693,2.076923076923077,1.3076923076923077,40.15384615384615,4.538461538461538,4.076923076923077,3.1538461538461537,3.6923076923076925,0.0,2.6923076923076925,3.205305045786245,59.36143362742234,2.1112893228830893,0.31204985211442504,3.639943746991756,0.4777587824915183,40.182399565959194,41.137917130942235,4.575727314622328,2.4826123737505066,2.4763292252744904,0.0,0.24263200730017018,42.75955643779855,40.660158348450715,0.07692307692307693,0.4777587824915183,40.182399565959194,1.0162203209530567,0.0,1.8686573155829196,0.0,0.0,0.6863905325443788,0.0,0.23076923076923078,0.0,0.0,4.124520471277922,2.4763292252744904,42.75955643779855,3.791628366195476,0.0,0.0,0.0,0.8789320197683506,4.656164067944813,45.23588566307304,0.31204985211442504,4.202118611617781,60.0,2.8672277583658916,2.805624220364537,1.3077207646966198,0.0,3.923076923076923,3.9557595137045087,0.36363636363636365,0.37765600862747384,7.0,1.9230769230769231
P.Hadley,Swifts,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,14.583333333333334,0.0,3.3333333333333335,0.08333333333333333,0.08333333333333333,0.5,0.5833333333333334,17.333333333333332,25.333333333333332,0.4166666666666667,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.3333333333333333,53.37638888888889,0.0,55.75,0.9166666666666666,0.16666666666666666,4.25,1.9166666666666667,0.0,3.0,3.9166666666666665,0.0,9.416666666666666,0.0,1.0,0.0,61.0993116964763,4.885163538686247,0.5932235921058574,3.554810057823712,0.0,0.0,0.0,0.0,14.45149887754142,0.0,15.713177817826724,1.0105345775986612,0.0,0.0,0.18728343728343733,0.0,0.0,0.0,0.08333333333333333,3.8746289610875864,0.0,0.0,1.4099725235177223,0.4372834372834373,0.0,0.08333333333333333,0.0,27.969400503374462,0.0,0.0,10.925672950088703,0.2244668911335578,0.0,0.0,0.16666666666666666,3.554810057823712,0.0,0.6765569254391908,4.487689723473614,60.0,19.16787529084195,1.2176362900406617,2.203792291348178,0.353950103950104,-0.9166666666666666,-1.2081327219888083,0.18181818181818182,0.2399403874813711,7.416666666666667,2.3333333333333335
K.Browne,Magpies,0.0,0.0,0.0,0.0,0.5384615384615384,0.3076923076923077,0.0,0.0,0.0,21.53846153846154,0.0,4.384615384615385,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.6153846153846154,26.46153846153846,35.15384615384615,0.7692307692307693,0.0,3.5384615384615383,0.0,0.0,22.307692307692307,0.0,0.0,0.0,0.0,0.0,1.4615384615384615,0.6153846153846154,60.0,0.0,77.42307692307692,1.0,0.23076923076923078,5.384615384615385,2.076923076923077,0.0,3.5384615384615383,4.0,0.0,11.923076923076923,0.0,1.6153846153846154,0.0,77.42307692307692,5.384615384615385,0.46153846153846156,3.5384615384615383,0.0,0.0,0.0,0.0,22.307692307692307,0.0,21.53846153846154,1.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.15384615384615385,4.384615384615385,0.0,0.0,1.4615384615384615,0.7692307692307693,0.0,0.15384615384615385,0.0,35.15384615384615,0.0,0.0,11.923076923076923,0.3076923076923077,0.0,0.0,0.5384615384615384,3.5384615384615383,0.0,0.6153846153846154,4.0,60.0,26.46153846153846,1.6153846153846154,2.076923076923077,0.6153846153846154,-1.5384615384615385,-1.5384615384615385,0.09090909090909091,0.09090909090909091,7.0,2.769230769230769
J.Weston,Vixens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,5.846153846153846,0.0,9.307692307692308,0.7692307692307693,0.7692307692307693,2.3846153846153846,3.1538461538461537,0.46153846153846156,0.38461538461538464,3.923076923076923,0.0,1.2307692307692308,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,1.4615384615384615,57.66282051282052,0.0,45.53846153846154,3.6923076923076925,0.0,13.0,1.3076923076923077,0.0,1.2307692307692308,3.923076923076923,1.6923076923076923,5.0,0.0,0.7692307692307693,1.757396449704142,47.45008513704084,13.321010882734786,2.528292040815221,1.2324340526495408,0.0,0.0,0.0,0.0,0.14792899408284027,0.0,6.403108991663251,3.6703038751347474,0.0,0.0,0.0,0.0,0.0,0.0,0.834319526627219,9.650707007600039,0.0,0.0,0.23835121241285417,4.0549192597501325,0.0,0.834319526627219,0.0,0.38628020649569444,0.0,0.0,5.230588664404772,0.0,0.15384615384615385,0.0,0.0,1.2324340526495408,0.0,3.36261156744244,4.0776652046810025,60.0,0.46320328341877137,0.7692307692307693,1.2975228100459901,1.4632032834187714,3.1538461538461537,3.819717124733439,0.18181818181818182,0.18181818181818182,7.0,1.9230769230769231
J.Price,GIANTS,0.0,0.0,0.0,0.0,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.25,0.25,1.25,1.5,22.0,34.5,1.0,0.0,3.9166666666666665,0.0,0.0,18.833333333333332,0.0,0.0,0.0,0.0,0.0,1.0,0.75,58.17083333333333,0.0,73.0,0.25,0.16666666666666666,7.916666666666667,1.4166666666666667,0.0,3.9166666666666665,4.0,0.0,15.75,0.0,2.0833333333333335,0.0,74.18201258117335,8.334866246011291,1.2180182203117982,4.037844578805422,0.0,0.0,0.0,0.0,19.368465667347177,0.0,0.0,0.2931584193458026,0.0,0.0,0.2197929319220314,0.0,0.0,0.0,0.25,8.041707826665489,0.0,0.0,1.0238407931338314,1.010881275587158,0.0,0.25,0.0,35.57090008825296,0.0,0.0,16.14816886426546,0.5934401839690561,0.0,0.0,0.33340283569641366,4.037844578805422,0.0,1.4680182203117982,4.137642871439776,60.0,22.636096544881152,2.167006012203229,1.4469350708288762,0.7608812755871579,1.5,1.0003194675741947,0.45454545454545453,0.44755244755244755,7.416666666666667,2.5833333333333335
J.Fowler,Fever,59.46153846153846,1.1538461538461537,59.46153846153846,1.1538461538461537,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.3076923076923077,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.46153846153846156,1.3076923076923077,2.230769230769231,0.07692307692307693,0.0,2.5384615384615383,58.15384615384615,0.3076923076923077,0.9230769230769231,60.61538461538461,2.1538461538461537,58.15384615384615,0.3076923076923077,58.46153846153846,0.15384615384615385,0.0,60.0,0.5384615384615384,105.6923076923077,0.8461538461538461,0.0,2.1538461538461537,0.46153846153846156,58.76923076923077,3.076923076923077,4.0,3.4615384615384617,4.384615384615385,0.0,2.3846153846153846,3.4615384615384617,105.6923076923077,2.1538461538461537,0.38461538461538464,2.5384615384615383,0.3076923076923077,58.15384615384615,58.76923076923077,2.1538461538461537,0.9230769230769231,1.1538461538461537,0.0,0.8461538461538461,59.46153846153846,58.46153846153846,0.0,0.3076923076923077,58.15384615384615,0.5384615384615384,0.07692307692307693,1.3076923076923077,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.07692307692307693,0.0,2.230769230769231,1.1538461538461537,59.46153846153846,4.384615384615385,0.07692307692307693,0.0,0.0,1.0,3.076923076923077,60.61538461538461,0.46153846153846156,4.0,60.0,1.3076923076923077,2.3846153846153846,0.46153846153846156,0.0,5.769230769230769,5.769230769230769,0.0,0.0,7.0,2.6153846153846154
S.Sterling,Thunderbirds,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,1.0,0.0,0.0,0.0,7.923076923076923,0.6923076923076923,0.6923076923076923,4.153846153846154,4.846153846153846,0.0,0.0,7.461538461538462,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,3.6923076923076925,59.55384615384616,0.0,85.96153846153847,3.923076923076923,0.0,11.846153846153847,1.3846153846153846,0.0,0.7692307692307693,4.0,2.769230769230769,0.0,0.0,0.38461538461538464,2.7797927286911372,86.4973477409983,11.9294520121861,4.162691080339489,0.7695741758241758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9713387897292427,0.0,0.0,0.0,0.0,0.0,0.0,0.6929945054945055,7.958113222456857,0.0,0.0,0.3076923076923077,7.505763094005138,0.0,0.6929945054945055,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,1.0085015198999288,0.0,0.7695741758241758,0.0,4.855685585833995,4.032632453226088,60.0,0.0,0.3849587912087912,1.3927734979219069,3.725283552127187,-0.9230769230769231,-0.9264273440757531,0.0,0.0,7.0,3.1538461538461537
K.Ravaillion,Firebirds,0.0,0.0,0.0,0.0,0.6153846153846154,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,8.153846153846153,0.07692307692307693,0.07692307692307693,1.0769230769230769,1.1538461538461537,19.923076923076923,29.153846153846153,0.46153846153846156,0.0,4.230769230769231,0.0,0.0,16.23076923076923,0.0,0.0,0.0,0.0,0.0,1.8461538461538463,0.38461538461538464,59.05,0.0,61.53846153846154,2.8461538461538463,0.3076923076923077,11.0,2.5384615384615383,0.0,4.230769230769231,4.0,0.0,12.307692307692308,0.0,1.6153846153846154,0.0,62.66490435063362,11.219307450157398,1.0968601178464767,4.270643312616031,0.0,0.0,0.0,0.0,16.569698926467026,0.0,0.0,2.9059649689240454,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.07692307692307693,8.313342481233352,0.0,0.0,1.8660908870772461,0.46153846153846156,0.0,0.07692307692307693,0.0,29.632335136007747,0.0,0.0,12.447251594156105,0.23076923076923078,0.0,0.0,0.6153846153846154,4.270643312616031,0.0,1.1737831947695536,4.0797481636935995,60.0,20.26200661877472,1.6153846153846154,2.558398579384938,0.38461538461538464,0.23076923076923078,0.15102106707563162,0.09090909090909091,0.09090909090909091,7.0,2.3076923076923075
K.Moloney,Vixens,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,1.5833333333333333,0.0,8.0,0.4166666666666667,0.4166666666666667,1.0833333333333333,1.5,12.5,18.666666666666668,1.0833333333333333,0.0,2.25,0.0,0.0,10.166666666666666,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.6666666666666666,59.86388888888889,0.0,62.791666666666664,3.0833333333333335,0.5833333333333334,11.083333333333334,2.75,0.0,2.25,4.083333333333333,0.0,8.833333333333334,0.0,1.4166666666666667,0.0,62.80836096029725,11.129730617082272,1.0705128205128205,2.2322546805682344,0.0,0.0,0.0,0.0,10.153377696631912,0.0,1.5833333333333333,3.082356379826711,0.0,0.0,0.5872811864379635,0.0,0.0,0.0,0.42702477618155316,8.047374237255562,0.0,0.0,0.576923076923077,1.1079974054677366,0.0,0.42702477618155316,0.0,18.669677605342816,0.0,0.0,8.917683659251429,0.17702477618155318,0.16666666666666666,0.0,0.16666666666666666,2.2322546805682344,0.0,1.4975375966943736,4.092714489341597,60.0,12.477838370249364,1.405331603645158,2.709076058232835,0.6809726292861833,3.0833333333333335,3.1573255497365427,0.4,0.39230769230769236,7.083333333333333,1.9166666666666667
G.Simpson,Firebirds,0.0,0.0,0.0,0.0,0.23076923076923078,0.15384615384615385,0.0,0.0,1.1538461538461537,8.846153846153847,0.0,8.538461538461538,0.6153846153846154,0.6153846153846154,2.0,2.6153846153846154,0.07692307692307693,0.07692307692307693,1.6923076923076923,0.0,1.5384615384615385,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,1.0769230769230769,58.455128205128204,0.0,30.807692307692307,0.7692307692307693,0.23076923076923078,9.307692307692308,1.0769230769230769,0.0,1.5384615384615385,4.0,0.0,3.5384615384615383,0.0,0.8461538461538461,0.0,32.29528585052101,9.431749067680984,2.097143725242744,1.5653745732074713,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,8.97431176139376,0.7692307692307693,0.0,0.0,0.24832690339343358,0.0,0.0,0.0,0.6153846153846154,8.662518298450216,0.0,0.0,0.5519180558345049,1.7718937449262337,0.0,0.6153846153846154,0.0,0.07692307692307693,0.0,0.0,3.6408594705747763,0.15384615384615385,1.1848603438433232,0.0,0.24422574814219722,1.5653745732074713,0.0,2.712528340627359,4.124056759988677,60.0,0.07692307692307693,0.8596103635268126,1.1213937842932127,1.1565091295416183,0.23076923076923078,0.4701693890183187,0.09090909090909091,0.09090909090909091,7.0,2.3076923076923075
G.Bueta,Firebirds,22.76923076923077,2.5384615384615383,22.76923076923077,2.5384615384615383,0.38461538461538464,0.46153846153846156,0.3076923076923077,0.0,0.3076923076923077,25.846153846153847,0.0,3.230769230769231,0.3076923076923077,0.3076923076923077,1.0769230769230769,1.3846153846153846,14.0,16.923076923076923,0.8461538461538461,0.0,4.923076923076923,21.615384615384617,1.0,12.153846153846153,25.307692307692307,2.6923076923076925,21.615384615384617,1.0,22.615384615384617,1.6153846153846154,0.5384615384615384,60.0,1.1538461538461537,72.15384615384616,0.46153846153846156,0.0,3.6923076923076925,1.0,23.615384615384617,6.076923076923077,4.0,1.3846153846153846,13.692307692307692,0.0,3.076923076923077,1.3846153846153846,72.15384615384616,3.6923076923076925,1.0769230769230769,4.923076923076923,1.0,21.615384615384617,23.615384615384617,2.6923076923076925,12.153846153846153,2.5384615384615383,25.846153846153847,0.46153846153846156,22.76923076923077,22.615384615384617,0.0,1.0,21.615384615384617,1.1538461538461537,0.3076923076923077,3.230769230769231,0.0,0.0,1.6153846153846154,0.8461538461538461,0.3076923076923077,0.3076923076923077,0.0,16.923076923076923,2.5384615384615383,22.76923076923077,13.692307692307692,0.46153846153846156,0.3076923076923077,0.0,0.38461538461538464,6.076923076923077,25.307692307692307,1.3846153846153846,4.0,60.0,14.0,3.076923076923077,1.0,0.5384615384615384,0.46153846153846156,0.46153846153846156,0.18181818181818182,0.18181818181818182,7.0,2.3076923076923075
E.Mannix,Vixens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.6923076923076923,0.0,8.923076923076923,0.6153846153846154,0.6153846153846154,2.5384615384615383,3.1538461538461537,0.0,0.07692307692307693,3.230769230769231,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,1.2307692307692308,46.0,0.0,40.07692307692308,2.230769230769231,0.0,11.153846153846153,1.0769230769230769,0.0,0.15384615384615385,3.5384615384615383,1.3846153846153846,0.23076923076923078,0.0,0.07692307692307693,1.7172243401653846,49.510844144536726,14.266459903640062,3.084940328143019,0.17948717948717946,0.0,0.0,0.0,0.0,0.0,0.0,1.1165547081502432,2.5608715387555163,0.0,0.0,0.0,0.0,0.0,0.0,0.823807655249863,11.705588364884544,0.0,0.0,0.07692307692307693,3.951497743530404,0.0,0.823807655249863,0.0,0.15384615384615385,0.0,0.0,0.3589743589743589,0.0,0.10256410256410256,0.0,0.0,0.17948717948717946,0.0,3.9087479833928813,4.73848628412612,60.0,0.0,0.10256410256410256,1.3413761463994711,1.4104657481151568,2.6153846153846154,2.5506660626574904,0.0,0.0,7.0,1.9230769230769231
A.Teague-Neeld,Fever,0.5454545454545454,0.7272727272727273,0.5454545454545454,0.7272727272727273,0.18181818181818182,0.7272727272727273,0.0,0.0,0.36363636363636365,23.272727272727273,0.0,2.272727272727273,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.8181818181818182,22.727272727272727,30.363636363636363,0.36363636363636365,0.0,3.0,0.2727272727272727,0.45454545454545453,20.545454545454547,1.2727272727272727,0.5454545454545454,0.2727272727272727,0.45454545454545453,0.7272727272727273,0.6363636363636364,0.09090909090909091,49.04545454545455,0.09090909090909091,58.59090909090909,1.4545454545454546,0.18181818181818182,3.8181818181818183,0.6363636363636364,1.1818181818181819,3.090909090909091,3.4545454545454546,0.18181818181818182,6.909090909090909,0.0,2.090909090909091,0.18181818181818182,65.06648680944149,4.8049341360802735,0.5884104242945855,4.430937119794037,0.45454545454545453,0.28933221837295425,1.1984231274638633,0.5454545454545454,24.725343795570385,0.7272727272727273,29.41069858793385,2.1542390194075587,0.5620594911002269,0.7438776729184088,0.2384721453155706,0.45454545454545453,0.28933221837295425,0.09090909090909091,0.4269662921348314,2.559786025763623,0.0,0.0,0.9711926083731123,0.5178753830439223,0.0,0.4269662921348314,0.0,37.66467772031955,0.7272727272727273,0.5620594911002269,8.112713093430242,0.9645166433720334,0.3939393939393939,0.0,0.33605720122574056,4.521846210703128,1.2893322183729543,1.015376716429417,4.298483372357096,60.0,27.313322547859705,2.8713340871263386,0.6969696969696969,0.09090909090909091,4.0,1.9425206736279355,0.1,0.4,7.818181818181818,2.5454545454545454
L.Watson,Vixens,0.0,0.0,0.0,0.0,0.5384615384615384,0.8461538461538461,0.0,0.0,0.15384615384615385,19.53846153846154,0.0,5.538461538461538,0.5384615384615384,0.5384615384615384,0.46153846153846156,1.0,29.384615384615383,41.15384615384615,0.9230769230769231,0.0,4.615384615384615,0.0,0.0,23.923076923076923,0.0,0.0,0.0,0.0,0.0,1.0,0.38461538461538464,60.364102564102566,0.0,79.92307692307692,1.1538461538461537,0.6153846153846154,6.769230769230769,2.6923076923076925,0.0,4.615384615384615,4.076923076923077,0.0,12.692307692307692,0.0,3.076923076923077,0.0,79.23989592138629,6.73021449704142,0.46153846153846156,4.599350169061707,0.0,0.0,0.0,0.0,23.76632502113271,0.0,19.330938292476755,1.1371248943364327,0.0,0.0,0.6157280219780219,0.0,0.0,0.0,0.5394917582417582,5.516166525781911,0.0,0.0,0.9940828402366864,0.9122728233305157,0.0,0.5394917582417582,0.0,40.89539306846999,0.0,0.0,12.644547759932376,0.8402366863905326,0.15384615384615385,0.0,0.5384615384615384,4.599350169061707,0.0,1.0010302197802199,4.048710904480135,60.0,29.21808960270499,3.066462383770076,2.6755864327979713,0.3727810650887574,3.0,2.9836221470836857,0.45454545454545453,0.4549512987012987,7.0,1.9230769230769231
M.Lind,Magpies,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,4.230769230769231,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,2.769230769230769,4.153846153846154,0.0,0.0,0.9230769230769231,0.0,0.0,2.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,9.834615384615384,0.0,3.923076923076923,0.07692307692307693,0.0,0.6923076923076923,0.3076923076923077,0.0,0.9230769230769231,0.7692307692307693,0.0,1.0,0.0,0.46153846153846156,0.0,33.571412294066064,4.5453423662500505,0.0,4.266977853713472,0.0,0.0,0.0,0.0,15.598440725767626,0.0,24.543927048918096,0.31578947368421056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22955289256584,0.0,0.0,2.1381288759082753,0.0,0.0,0.0,0.0,26.003547455389374,0.0,0.0,6.04003885539659,1.2538779966337625,0.0,0.0,0.0,4.266977853713472,0.0,0.0,4.608459908028169,60.0,17.42078012799169,2.1288489778051956,1.7427284720010916,0.0,-4.8,-11.694464338518006,0.0,0.0,7.0,2.769230769230769
M.Hay,GIANTS,0.0,0.0,0.0,0.0,0.3076923076923077,0.8461538461538461,0.0,0.0,0.0,23.076923076923077,0.0,2.3076923076923075,0.23076923076923078,0.23076923076923078,0.7692307692307693,1.0,19.846153846153847,28.153846153846153,0.9230769230769231,0.0,3.8461538461538463,0.0,0.0,15.76923076923077,0.0,0.0,0.0,0.0,0.0,1.3846153846153846,0.6923076923076923,58.9474358974359,0.0,55.07692307692308,0.23076923076923078,0.15384615384615385,2.5384615384615383,1.2307692307692308,0.0,3.8461538461538463,4.076923076923077,0.0,10.153846153846153,0.0,1.6923076923076923,0.0,56.111602613940526,2.576815379986241,0.7771648364156906,3.9021721256532587,0.0,0.0,0.0,0.0,16.045751275770627,0.0,23.599318280488152,0.22747632585441682,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.23402075631374994,2.349339054131824,0.0,0.0,1.414553290446917,0.9408897050062864,0.0,0.23402075631374994,0.0,28.61719801783011,0.0,0.0,10.395045341548212,0.8634847595749608,0.0,0.0,0.3043580234071989,3.9021721256532587,0.0,1.0111855927294404,4.155959927870798,60.0,20.18198553710793,1.7095558469882175,1.2428115959308104,0.7068689486925364,1.3076923076923077,1.2594157879552048,0.18181818181818182,0.18181818181818182,7.0,2.6923076923076925
