matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
119160203,9196,1013629,1009743,992999,1022764,1022763,1001803,1029503,0,900,0,13,0,13,900,0,0.0,9198
119160203,9196,1013629,1009743,1029502,1022764,1022763,1001803,1029503,900,1335,13,17,13,16,435,1,8.275862068965518,9198
119160203,9196,1013629,1029501,1029502,1022764,1022763,1001803,1029503,1335,1348,17,17,16,17,13,-1,-276.9230769230769,9198
119160203,9196,1009743,1029501,1029502,1022764,1022763,1001803,1029503,1348,1485,17,18,17,19,137,-1,-26.277372262773724,9198
119160203,9196,1009743,1029501,1028095,1022764,1022763,1001803,1029503,1485,3600,18,47,19,46,2115,2,3.404255319148936,9198
119160203,9198,1001715,1013675,1027549,1025017,1025016,1029661,1007299,0,989,0,13,0,14,989,-1,-3.640040444893832,9196
119160203,9198,1001715,1013675,1029507,1025017,1025016,1029661,1007299,989,1275,13,15,14,16,286,0,0.0,9196
119160203,9198,1001715,1025018,1029507,1025017,1025016,1029661,1007299,1275,2126,15,27,16,27,851,1,4.230317273795535,9196
119160203,9198,1029508,1025018,1029507,1025017,1025016,1029661,1007299,2126,2493,27,29,27,33,367,-4,-39.23705722070845,9196
119160203,9198,1001715,1025018,1029507,1025017,1025016,1029661,1007299,2493,2585,29,30,33,34,92,0,0.0,9196
119160203,9198,1001715,1025018,1029507,1025017,1029661,1025015,1007299,2585,2621,30,31,34,35,36,0,0.0,9196
119160203,9198,1001715,1025018,1029507,1025016,1029661,1025015,1007299,2621,3600,31,46,35,47,979,3,11.031664964249234,9196
