matchId,squadId,playerId,period,periodSeconds,distanceCode,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential,oppSquadId
119160203,9196,1013629,1,41,0,2,goal,1,41,1,0,1,9198
119160203,9196,1009743,1,73,3,3,goal,1,73,2,0,2,9198
119160203,9198,1001715,1,101,0,1,goal,1,101,2,1,1,9196
119160203,9196,1013629,1,119,0,2,goal,1,119,3,1,2,9198
119160203,9198,1001715,1,134,3,1,goal,1,134,3,2,1,9196
119160203,9196,1009743,1,199,0,0,goal,1,199,4,2,2,9198
119160203,9198,1001715,1,221,3,1,goal,1,221,4,3,1,9196
119160203,9196,1013629,1,265,3,3,goal,1,265,5,3,2,9198
119160203,9198,1001715,1,318,3,1,goal,1,318,5,4,1,9196
119160203,9196,1013629,1,361,3,3,goal,1,361,6,4,2,9198
119160203,9198,1001715,1,382,0,1,goal,1,382,6,5,1,9196
119160203,9196,1009743,1,397,0,2,goal,1,397,7,5,2,9198
119160203,9198,1001715,1,411,3,3,goal,1,411,7,6,1,9196
119160203,9196,1013629,1,488,3,3,goal,1,488,8,6,2,9198
119160203,9198,1001715,1,515,0,0,goal,1,515,8,7,1,9196
119160203,9196,1009743,1,539,0,2,goal,1,539,9,7,2,9198
119160203,9198,1001715,1,565,3,3,goal,1,565,9,8,1,9196
119160203,9196,1009743,1,591,0,0,goal,1,591,10,8,2,9198
119160203,9198,1001715,1,631,0,2,goal,1,631,10,9,1,9196
119160203,9198,1013675,1,700,0,1,goal,1,700,10,10,0,9196
119160203,9198,1001715,1,718,3,1,goal,1,718,10,11,-1,9196
119160203,9196,1013629,1,742,3,1,goal,1,742,11,11,0,9198
119160203,9198,1001715,1,758,0,1,goal,1,758,11,12,-1,9196
119160203,9196,1013629,1,803,3,1,goal,1,803,12,12,0,9198
119160203,9198,1001715,1,830,0,0,goal,1,830,12,13,-1,9196
119160203,9196,1013629,1,868,3,1,goal,1,868,13,13,0,9198
119160203,9196,1013629,2,15,0,0,goal,1,915,14,13,1,9198
119160203,9196,1009743,2,109,3,1,goal,1,1009,15,13,2,9198
119160203,9198,1001715,2,166,0,1,goal,1,1066,15,14,1,9196
119160203,9196,1009743,2,218,0,0,goal,1,1118,16,14,2,9198
119160203,9198,1001715,2,318,0,1,goal,1,1218,16,15,1,9196
119160203,9196,1013629,2,393,1,1,goal,1,1293,17,15,2,9198
119160203,9198,1025018,2,429,3,1,goal,1,1329,17,16,1,9196
119160203,9198,1025018,2,444,3,3,goal,1,1344,17,17,0,9196
119160203,9196,1009743,2,483,1,1,goal,1,1383,18,17,1,9198
119160203,9198,1025018,2,506,1,1,goal,1,1406,18,18,0,9196
119160203,9198,1001715,2,562,0,0,goal,1,1462,18,19,-1,9196
119160203,9198,1001715,2,589,3,1,goal,1,1489,18,20,-2,9196
119160203,9196,1009743,2,644,3,1,goal,1,1544,19,20,-1,9198
119160203,9196,1009743,2,725,0,2,goal,1,1625,20,20,0,9198
119160203,9196,1009743,2,754,0,0,goal,1,1654,21,20,1,9198
119160203,9198,1025018,2,774,1,2,miss,0,1674,21,20,1,9196
119160203,9198,1025018,2,776,3,3,goal,1,1676,21,21,0,9196
119160203,9196,1009743,2,799,0,0,goal,1,1699,22,21,1,9198
119160203,9196,1009743,2,835,3,3,goal,1,1735,23,21,2,9198
119160203,9198,1001715,2,900,3,1,goal,1,1800,23,22,1,9196
119160203,9196,1009743,3,84,0,2,goal,1,1884,24,22,2,9198
119160203,9196,1009743,3,102,0,0,goal,1,1902,25,22,3,9198
119160203,9198,1025018,3,117,3,3,goal,1,1917,25,23,2,9196
119160203,9196,1029501,3,142,0,0,miss,0,1942,25,23,2,9198
119160203,9196,1009743,3,145,0,1,goal,1,1945,26,23,3,9198
119160203,9198,1025018,3,170,0,2,goal,1,1970,26,24,2,9196
119160203,9198,1025018,3,213,0,1,goal,1,2013,26,25,1,9196
119160203,9198,1001715,3,238,3,1,goal,1,2038,26,26,0,9196
119160203,9196,1029501,3,290,0,1,goal,1,2090,27,26,1,9198
119160203,9198,1001715,3,316,3,1,goal,1,2116,27,27,0,9196
119160203,9196,1009743,3,339,3,3,goal,1,2139,28,27,1,9198
119160203,9196,1009743,3,403,0,1,goal,1,2203,29,27,2,9198
119160203,9196,1009743,3,428,0,0,goal,1,2228,30,27,3,9198
119160203,9198,1029508,3,473,3,3,goal,1,2273,30,28,2,9196
119160203,9196,1009743,3,511,3,1,goal,1,2311,31,28,3,9198
119160203,9198,1025018,3,533,0,1,goal,1,2333,31,29,2,9196
119160203,9196,1009743,3,593,0,1,goal,1,2393,32,29,3,9198
119160203,9196,1009743,3,640,0,1,goal,1,2440,33,29,4,9198
119160203,9198,1001715,3,729,3,1,goal,1,2529,33,30,3,9196
119160203,9196,1009743,3,769,3,1,goal,1,2569,34,30,4,9198
119160203,9196,1029501,3,802,3,1,goal,1,2602,35,30,5,9198
119160203,9198,1001715,3,821,3,1,goal,1,2621,35,31,4,9196
119160203,9196,1009743,3,847,0,1,goal,1,2647,36,31,5,9198
119160203,9198,1001715,3,880,0,0,goal,1,2680,36,32,4,9196
119160203,9196,1009743,3,900,1,1,goal,1,2700,37,32,5,9198
119160203,9196,1009743,4,46,3,1,goal,1,2746,38,32,6,9198
119160203,9196,1029501,4,61,0,2,goal,1,2761,39,32,7,9198
119160203,9198,1025018,4,96,0,1,goal,1,2796,39,33,6,9196
119160203,9198,1001715,4,141,3,3,goal,1,2841,39,34,5,9196
119160203,9198,1001715,4,165,3,3,miss,0,2865,39,34,5,9196
119160203,9196,1009743,4,206,0,1,goal,1,2906,40,34,6,9198
119160203,9196,1009743,4,235,0,2,goal,1,2935,41,34,7,9198
119160203,9198,1025018,4,260,1,2,miss,0,2960,41,34,7,9196
119160203,9198,1001715,4,265,0,1,goal,1,2965,41,35,6,9196
119160203,9198,1001715,4,293,0,1,goal,1,2993,41,36,5,9196
119160203,9198,1001715,4,333,0,2,goal,1,3033,41,37,4,9196
119160203,9196,1009743,4,379,0,2,goal,1,3079,42,37,5,9198
119160203,9198,1001715,4,405,3,1,goal,1,3105,42,38,4,9196
119160203,9196,1029501,4,443,0,1,goal,1,3143,43,38,5,9198
119160203,9198,1025018,4,478,0,1,goal,1,3178,43,39,4,9196
119160203,9196,1009743,4,526,0,0,goal,1,3226,44,39,5,9198
119160203,9198,1001715,4,549,3,3,goal,1,3249,44,40,4,9196
119160203,9196,1029501,4,592,0,1,miss,0,3292,44,40,4,9198
119160203,9198,1001715,4,636,3,3,goal,1,3336,44,41,3,9196
119160203,9198,1001715,4,657,0,1,goal,1,3357,44,42,2,9196
119160203,9196,1009743,4,693,0,2,goal,1,3393,45,42,3,9198
119160203,9198,1025018,4,714,1,1,goal,1,3414,45,43,2,9196
119160203,9196,1009743,4,757,0,2,goal,1,3457,46,43,3,9198
119160203,9198,1001715,4,776,0,1,goal,1,3476,46,44,2,9196
119160203,9198,1001715,4,863,0,2,goal,1,3563,46,45,1,9196
119160203,9198,1001715,4,884,0,1,goal,1,3584,46,46,0,9196
119160203,9196,1009743,4,900,3,3,goal,1,3600,47,46,1,9198
