matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
119160203,9196,9198,1,3,0,0,0,44,66,38,3,3,8,44,52,9,44,22,42,49,2,47,31,4,12,6,5,1,50,17,0,55,6,47,23,2,38,54,0,3,86,13,1.0,71.0,71.0,66.19718309859155,65.71428571428571,0.4828973843058435
119160203,9198,9196,2,3,0,0,0,45,68,57,3,3,10,42,62,10,50,22,39,49,3,46,32,5,9,5,6,1,67,17,6,74,6,46,23,3,40,46,0,1,69,14,2.0,70.0,70.0,65.71428571428571,66.19718309859155,-0.4828973843058435
