matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers
119160203,9196,9198,992999,1,0,0,0,0,0,6,0,1,0,0,5,5,0,0,1,5,0,0,0,0,0,15,0,0,0,1,0,0,1,1,0,4,0,0,0
119160203,9196,9198,992999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119160203,9196,9198,992999,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119160203,9196,9198,992999,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119160203,9196,9198,1001803,1,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,3,0,0,0,1,0,1,0,0,0
119160203,9196,9198,1001803,2,0,0,0,0,0,2,0,3,0,1,0,0,1,0,3,0,0,0,0,1,1,15,0,0,0,3,1,0,3,1,0,2,0,0,2
119160203,9196,9198,1001803,3,0,0,0,0,0,3,0,2,0,0,1,1,1,0,0,1,0,0,0,0,1,15,0,0,0,2,0,0,0,1,0,0,0,0,0
119160203,9196,9198,1001803,4,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,15,0,1,0,3,0,0,0,1,1,4,0,0,0
119160203,9196,9198,1009743,1,0,0,0,0,0,2,0,0,0,1,3,5,0,0,0,3,5,0,5,0,0,15,0,0,0,0,0,5,0,1,0,2,0,0,0
119160203,9196,9198,1009743,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,14,0,0,0,0,0,8,0,1,0,1,0,0,0
119160203,9196,9198,1009743,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,12,0,0,15,0,0,0,0,0,12,0,1,1,2,0,0,0
119160203,9196,9198,1009743,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,15,0,0,0,0,0,8,0,1,0,1,0,0,0
119160203,9196,9198,1013629,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,8,0,8,0,0,15,0,0,0,0,0,8,1,1,0,0,0,0,1
119160203,9196,9198,1013629,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,7,0,0,0,0,0,2,0,1,0,0,0,0,0
119160203,9196,9198,1013629,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119160203,9196,9198,1013629,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119160203,9196,9198,1022763,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,15,0,1,0,2,0,0,0,1,0,1,0,0,0
119160203,9196,9198,1022763,2,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,1,0,0,0,0,0
119160203,9196,9198,1022763,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,1,0,1,0,0,0
119160203,9196,9198,1022763,4,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,1,0,0,1,0,1,0,0,0
119160203,9196,9198,1022764,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,1,4,0,0,0,0,0,15,0,2,0,2,1,0,1,1,0,4,0,1,1
119160203,9196,9198,1022764,2,0,0,0,0,0,0,0,0,1,0,6,6,2,0,2,6,0,0,0,1,1,15,0,0,0,0,0,0,2,1,0,0,0,1,1
119160203,9196,9198,1022764,3,0,0,0,0,0,0,0,1,0,0,5,8,0,0,1,4,0,0,0,0,0,15,0,0,0,1,0,0,1,1,0,2,0,1,1
119160203,9196,9198,1022764,4,0,0,0,0,0,0,0,1,0,0,8,8,0,0,2,7,0,0,0,1,0,15,0,1,0,2,0,0,2,1,0,1,0,0,1
119160203,9196,9198,1025014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
