matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin,reboundsPer60,netPointsPer60,penaltiesPer60,centrePassToGoalPercPer60,generalPlayTurnoversPer60,deflectionWithNoGainPer60,interceptPassThrownPer60,gainPer60,possessionsPer60,goalMissesPer60,blockedPer60,passesPer60,deflectionWithGainPer60,goalAssistsPer60,disposalsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,pickupsPer60,interceptsPer60,gainToGoalPercPer60,plusMinus,plusMinusPer60
107240101,804,80045,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,18.5,3.0,0.0,1.0,10.0,2.0,2.0,9.0,4.0,0.0,0.0,0.0,18.5,10.0,0.0,2.0,1.0,0.0,2.0,9.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,4.0,60.0,0.0,2.0,1.0,0.0,12.0,12.0
107240101,804,80052,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,2.0,1.0,0.0,2.0,1.0,51.0,1.0,50.0,0.0,1.0,60.0,0.0,88.5,0.0,0.0,2.0,0.0,0.0,3.0,52.0,4.0,0.0,0.0,0.0,88.5,0.0,0.0,2.0,0.0,0.0,1.0,52.0,1.0,0.0,2.0,0.0,1.0,53.0,0.0,0.0,0.0,2.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,0.0,4.0,60.0,1.0,0.0,1.0,0.0,12.0,12.0
107240101,804,80293,3.0,1.0,1.0,0.0,0.0,24.0,0.0,4.0,0.0,0.0,0.0,31.0,6.0,6.0,0.0,0.0,7.0,6.0,24.0,1.0,23.0,2.0,0.0,60.0,0.0,12.0,1.0,0.0,6.0,5.0,0.0,8.0,49.0,4.0,0.0,0.0,0.0,12.0,5.0,0.0,7.0,0.0,2.0,0.0,49.0,1.0,1.0,6.0,0.0,6.0,31.0,0.0,24.0,1.0,6.0,23.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,8.0,24.0,4.0,4.0,60.0,6.0,0.0,0.0,0.0,12.0,12.0
107240101,804,80577,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,60.0,0.0,27.5,2.0,0.0,0.0,9.0,1.0,2.0,7.0,4.0,0.0,0.0,0.0,27.5,9.0,0.0,2.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,4.0,60.0,0.0,1.0,2.0,0.0,12.0,12.0
107240101,804,991901,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,33.0,25.0,31.0,1.0,0.0,5.0,24.0,0.0,0.0,0.0,1.0,1.0,60.0,0.0,55.5,1.0,0.0,31.0,5.0,1.0,5.0,4.0,4.0,0.0,0.0,0.0,55.5,5.0,0.0,5.0,0.0,1.0,1.0,4.0,0.0,0.0,31.0,0.0,24.0,33.0,0.0,0.0,1.0,31.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,4.0,4.0,60.0,25.0,1.0,1.0,0.0,12.0,12.0
107240101,804,994213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,3.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,50.5,3.0,0.0,0.0,19.0,3.0,0.0,17.0,4.0,0.0,0.0,0.0,50.5,19.0,0.0,0.0,3.0,0.0,3.0,17.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,4.0,60.0,0.0,3.0,2.0,0.0,12.0,12.0
107240101,804,994224,1.0,1.0,0.0,0.0,0.0,27.0,0.0,4.0,0.0,0.0,0.0,50.0,37.0,48.0,1.0,0.0,6.0,36.0,0.0,0.0,0.0,2.0,1.0,60.0,0.0,86.5,0.0,1.0,48.0,4.0,3.0,6.0,33.0,4.0,0.0,0.0,0.0,86.5,4.0,0.0,6.0,0.0,2.0,1.0,33.0,0.0,0.0,48.0,0.0,36.0,50.0,0.0,27.0,0.0,48.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,4.0,4.0,60.0,37.0,3.0,1.0,0.0,12.0,12.0
107240101,804,1001920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107240101,804,1004472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107240101,804,1009721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
