matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,minutesPlayed,feedsPer60,offsidesPer60,breaksPer60,deflectionsPer60,tossUpWinPer60,pickupsPer60,penaltiesPer60,badPassesPer60,badHandsPer60,goalAssistsPer60,goalMissesPer60,contactPenaltiesPer60,blockedPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,blocksPer60,gainPer60,goalsPer60,reboundsPer60,defensiveReboundsPer60,missedGoalTurnoverPer60,turnoversPer60,offensiveReboundsPer60,interceptsPer60,goalAttemptsPer60,plusMinus,plusMinusPer60
80051102,801,810,80001,0,3,0,0,0,9,1,0,0,23,0,8,0,0,0,0,0,1,0,0,2,1,0,0,3,30.2,45.6953642384106,0.0,0.0,0.0,0.0,1.9867549668874174,3.9735099337748347,5.960264900662252,0.0,15.894039735099339,0.0,1.9867549668874174,0.0,17.880794701986755,1.9867549668874174,0.0,0.0,0.0,0.0,0.0,0.0,5.960264900662252,0.0,0.0,0.0,18.0,35.76158940397351
80051102,801,810,80003,1,0,0,0,0,5,1,0,0,3,0,1,12,7,5,0,0,0,1,0,1,0,1,0,1,15.15,11.881188118811881,0.0,0.0,0.0,0.0,0.0,3.9603960396039604,0.0,3.9603960396039604,3.9603960396039604,27.722772277227723,3.9603960396039604,0.0,19.801980198019802,0.0,0.0,0.0,19.801980198019802,3.9603960396039604,0.0,0.0,3.9603960396039604,3.9603960396039604,0.0,47.524752475247524,-1.0,-3.9603960396039604
80051102,801,810,80006,0,1,0,0,0,5,11,0,0,0,0,0,0,0,0,2,0,3,0,0,14,1,0,0,3,60.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,11.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,19.0,19.0
80051102,801,810,80009,0,0,0,0,0,13,3,0,0,8,0,6,17,1,16,1,0,0,3,0,3,0,3,0,3,45.266666666666666,10.603829160530191,0.0,0.0,0.0,0.0,0.0,3.976435935198822,0.0,0.0,7.952871870397644,1.3254786450662739,3.976435935198822,0.0,17.23122238586156,0.0,0.0,0.0,21.207658321060382,3.976435935198822,0.0,0.0,3.976435935198822,3.976435935198822,1.3254786450662739,22.533136966126655,20.0,26.509572901325477
80051102,801,810,80010,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,1,0,3,0,0,8,5,5,0,0,60.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,19.0,19.0
80051102,801,810,80012,0,1,0,0,0,3,7,3,1,0,0,0,0,0,0,4,0,3,0,0,10,0,3,0,1,60.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,7.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,0.0,19.0,19.0
80051102,801,810,80013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80051102,801,810,80014,0,2,0,0,0,0,11,0,0,20,0,6,0,0,0,4,0,1,0,1,12,2,0,0,2,60.0,20.0,1.0,0.0,0.0,0.0,2.0,12.0,2.0,0.0,6.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,19.0,19.0
80051102,801,810,80015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80051102,801,810,80139,0,0,0,0,0,10,1,0,0,20,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,30.216666666666665,39.71318257032543,0.0,0.0,0.0,0.0,0.0,1.9856591285162715,0.0,0.0,7.942636514065086,0.0,1.9856591285162715,0.0,19.856591285162715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9856591285162715
