matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
98181002,801,2,3,1,0,0,49,50,4,8,209,72,7,36,65,14,51,35,6,10,3,0,19,2,1,121,69,5,83,6,50,0,20,81.19565217391305,61.44578313253012,69.23076923076923,-7.784986098239109
98181002,810,3,7,0,1,0,55,47,7,17,220,85,19,37,72,9,63,41,13,9,12,0,11,4,1,140,58,8,91,11,50,0,23,89.02173913043478,69.23076923076923,61.44578313253012,7.784986098239109
