matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80181205,801,3,7,0,0,0,57,45,1,22,58,10,26,72,13,59,3,0,15,5,0,60,15,6,0,15,82,81.05436573311367,71.95121951219512,75.29411764705883,-3.3428981348637024
80181205,810,3,6,0,0,1,54,51,6,16,56,14,40,75,11,64,7,0,14,4,5,65,12,10,0,14,85,84.01976935749587,75.29411764705883,71.95121951219512,3.3428981348637024
