matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80181005,808,7,6,0,0,1,36,41,2,9,25,12,13,40,7,33,9,0,23,3,1,64,4,5,0,18,55,54.756637168141594,60.0,64.40677966101694,-4.406779661016941
80181005,809,2,3,0,0,1,28,57,2,12,44,13,20,49,11,38,8,0,17,4,3,74,7,6,0,14,59,58.73893805309734,64.40677966101694,60.0,4.406779661016941
