matchId,squadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80181005,808,1,2,3,0,0,0,10,8,0,1,5,4,3,8,1,7,4,0,6,0,0,14,1,0,0,6,14,55.87583148558758,50.0,80.0,-30.0
80181005,808,2,1,3,0,0,0,9,7,2,2,10,6,6,16,3,13,3,0,5,1,1,12,1,3,0,4,19,75.58011049723757,68.42105263157895,40.0,28.421052631578945
80181005,808,3,2,0,0,0,1,10,11,0,3,6,1,3,9,1,8,1,0,7,1,0,18,0,1,0,3,11,43.80530973451327,72.72727272727273,75.0,-2.2727272727272663
80181005,808,4,2,0,0,0,0,7,15,0,3,4,1,1,7,2,5,1,0,5,1,0,20,2,1,0,5,11,43.75690607734807,45.45454545454545,55.55555555555556,-10.101010101010104
80181005,809,1,1,0,0,0,0,9,18,1,3,13,2,8,13,1,12,1,0,5,0,1,23,0,1,0,2,15,59.866962305986696,80.0,50.0,30.0
80181005,809,2,0,0,0,0,0,6,18,0,3,7,0,1,7,3,4,0,0,7,0,0,25,0,0,0,3,10,39.77900552486188,40.0,68.42105263157895,-28.421052631578945
80181005,809,3,0,2,0,0,0,7,13,0,2,12,5,7,16,4,12,3,0,3,3,1,16,4,3,0,3,16,63.716814159292035,75.0,72.72727272727273,2.2727272727272663
80181005,809,4,1,1,0,0,1,6,8,1,4,12,6,4,13,3,10,4,0,2,1,1,10,3,2,0,6,18,71.60220994475138,55.55555555555556,45.45454545454545,10.101010101010104
