matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
124381402,810,9698,73,5,73,5,2,1,0,0,0,55,86,40,0,0,7,7,75,95,11,64,13,70,3,70,78,5,70,3,73,55,7,11,4,5,Q4 14:11,1,60,479,11,0,52,4,76,14,10,50,54,2,0,1,85,8,3.0,89.0,89.0,82.02247191011236,58.42696629213483,23.59550561797753
124381402,9698,810,53,13,53,13,0,2,0,0,2,62,66,54,2,2,13,15,63,95,6,67,15,47,5,48,66,14,47,5,52,42,4,6,5,4,Q4 14:53,8,0,342,10,1,65,6,57,23,0,59,46,3,0,0,75,13,0.0,89.0,89.0,58.42696629213483,82.02247191011236,-23.59550561797753
