matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers,reboundsPer60,turnoverHeldPer60,netPointsPer60,centrePassToGoalPercPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,interceptPassThrownPer60,gainPer60,pointsPer60,goalMissesPer60,blockedPer60,deflectionWithGainPer60,goalAssistsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,secondPhaseReceivePer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,gainToGoalPercPer60,interceptsPer60,plusMinus,plusMinusPer60
119460103,811,813,1001711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,38.0,4.0,34.0,0.0,0.0,60.0,1.0,37.5,0.0,0.0,1.0,1.0,34.0,5.0,4.0,3.0,3.0,0.0,0.0,4.0,3.0,0.0,37.5,0.0,1.0,0.0,4.0,0.0,0.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,38.0,1.0,4.0,60.0,0.0,4.0,1.0,0.0,0.0,15.0,15.0
119460103,811,813,1016035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.783333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55688622754491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55688622754491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55688622754491,60.0,0.0,0.0,0.0,0.0,0.0,-1.0,-21.55688622754491
119460103,813,811,80287,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,9.0,7.0,0.0,7.0,0.0,0.0,27.1,0.0,40.5,0.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,89.66789667896678,0.0,0.0,0.0,2.214022140221402,0.0,0.0,15.498154981549813,0.0,0.0,0.0,19.92619926199262,0.0,22.14022140221402,0.0,19.92619926199262,15.498154981549813,0.0,8.856088560885608,0.0,0.0,0.0,0.0,0.0,0.0,2.214022140221402,15.498154981549813,0.0,6.6420664206642055,60.0,19.92619926199262,0.0,0.0,0.0,0.0,0.0,0.0
119460103,813,811,80304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.95,0.0,-5.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-16.71309192200557,0.0,13.370473537604457,0.0,3.3426183844011144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3426183844011144,0.0,0.0,0.0,3.3426183844011144,3.3426183844011144,0.0,0.0,0.0,0.0,0.0,0.0,3.3426183844011144,0.0,13.370473537604457,6.685236768802229,60.0,0.0,3.3426183844011144,0.0,0.0,0.0,2.0,6.685236768802229
119460103,813,811,80444,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,3.0,7.0,1.0,6.0,1.0,0.0,32.9,1.0,4.5,0.0,0.0,3.0,1.0,6.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,8.206686930091186,0.0,5.47112462006079,0.0,3.6474164133738602,1.8237082066869301,0.0,10.94224924012158,1.8237082066869301,0.0,0.0,5.47112462006079,0.0,10.94224924012158,0.0,5.47112462006079,10.94224924012158,0.0,3.6474164133738602,0.0,0.0,0.0,0.0,1.8237082066869301,0.0,5.47112462006079,12.76595744680851,5.47112462006079,5.47112462006079,60.0,5.47112462006079,1.8237082066869301,1.8237082066869301,0.0,0.0,-15.0,-27.35562310030395
119460103,813,811,80582,1.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,1.0,1.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,45.9,0.0,28.5,5.0,0.0,17.0,1.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,1.3071895424836601,0.0,37.254901960784316,0.0,22.22222222222222,5.228758169934641,3.9215686274509807,2.6143790849673203,5.228758169934641,0.0,0.0,0.0,1.3071895424836601,0.0,0.0,6.5359477124183005,6.5359477124183005,0.0,0.0,0.0,1.3071895424836601,0.0,0.0,0.0,1.3071895424836601,0.0,1.3071895424836601,3.9215686274509807,0.0,15.686274509803923,5.228758169934641,60.0,0.0,1.3071895424836601,1.3071895424836601,0.0,2.6143790849673203,-13.0,-16.99346405228758
119460103,813,811,80710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,6.483333333333333,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,92.54498714652955,0.0,0.0,0.0,0.0,0.0,0.0,37.01799485861182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01799485861182,0.0,18.50899742930591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01799485861182,0.0,9.254498714652955,59.99999999999999,0.0,0.0,0.0,0.0,0.0,-2.0,-18.50899742930591
119460103,813,811,80776,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,13.0,1.0,0.0,7.0,8.0,0.0,0.0,0.0,1.0,1.0,60.0,0.0,24.5,1.0,1.0,7.0,1.0,0.0,7.0,4.0,0.0,18.0,0.0,2.0,6.0,0.0,2.0,24.5,0.0,7.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,13.0,0.0,1.0,18.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,6.0,4.0,60.0,9.0,6.0,1.0,0.0,1.0,-15.0,-15.0
119460103,813,811,992995,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,5.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.25531914893617,0.0,21.27659574468085,0.0,29.78723404255319,0.0,0.0,0.0,4.25531914893617,0.0,0.0,0.0,0.0,0.0,0.0,8.51063829787234,8.51063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.27659574468085,8.51063829787234,60.0,0.0,0.0,0.0,0.0,0.0,-2.0,-8.51063829787234
119460103,813,811,993041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,36.5,10.0,0.0,18.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,36.5,0.0,18.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,4.0,60.0,0.0,1.0,1.0,0.0,0.0,-15.0,-15.0
119460103,813,811,1001583,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0,24.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,60.0,16.0,4.0,4.0,0.0,0.0,-5.0,-20.0
119460103,813,811,1006758,0.0,1.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,42.05,0.0,18.5,1.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,26.39714625445898,0.0,5.707491082045185,4.280618311533889,2.8537455410225925,0.0,1.4268727705112962,0.0,0.0,0.0,0.0,1.4268727705112962,0.0,9.988109393579073,1.4268727705112962,1.4268727705112962,0.0,0.0,4.280618311533889,1.4268727705112962,0.0,0.0,0.0,0.0,0.0,2.8537455410225925,0.0,4.280618311533889,4.280618311533889,60.0,1.4268727705112962,2.8537455410225925,0.0,0.0,1.4268727705112962,-17.0,-24.256837098692035
119460103,813,811,1006791,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,1.0,15.0,17.0,2.0,0.0,5.0,15.0,0.0,0.0,0.0,2.0,2.0,45.0,0.0,37.5,1.0,0.0,6.0,0.0,0.0,5.0,3.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,50.0,0.0,8.0,1.3333333333333333,6.666666666666666,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1.3333333333333333,22.666666666666664,0.0,0.0,10.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666666,0.0,6.666666666666666,4.0,60.0,20.0,2.6666666666666665,0.0,0.0,2.6666666666666665,-10.0,-13.333333333333332
119460103,813,811,1014724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0,1.0,30.0,1.0,0.0,53.516666666666666,0.0,37.0,2.0,0.0,4.0,1.0,30.0,3.0,4.0,1.0,1.0,0.0,0.0,2.0,1.1211460604173156,0.0,41.482404235440676,0.0,4.484584241669262,0.0,3.3634381812519467,1.1211460604173156,0.0,33.634381812519464,1.1211460604173156,0.0,0.0,0.0,0.0,0.0,2.242292120834631,0.0,33.634381812519464,0.0,1.1211460604173156,0.0,0.0,0.0,1.1211460604173156,0.0,0.0,3.3634381812519467,34.75552787293678,2.242292120834631,4.484584241669262,60.00000000000001,0.0,2.242292120834631,1.1211460604173156,0.0,0.0,-13.0,-14.574898785425102
