matchId,squadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers,reboundsPer60,turnoverHeldPer60,netPointsPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,goalMissesPer60,goalAssistsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,secondPhaseReceivePer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
116650602,801,80830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,2.0,2.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,75.5,7.0,0.0,16.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,75.5,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,4.0,60.0,0.0,0.0,1.0,2.0,-6.0,-6.0
116650602,801,999806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.43333333333333,0.0,-8.5,1.0,1.0,8.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,-10.112359550561798,9.517514871116987,1.1896893588896233,3.56906807666887,0.0,0.0,0.0,0.0,0.0,0.0,7.13813615333774,1.1896893588896233,0.0,0.0,1.1896893588896233,0.0,0.0,0.0,0.0,8.327825512227363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1896893588896233,0.0,0.0,3.56906807666887,0.0,1.1896893588896233,0.0,0.0,3.56906807666887,0.0,1.1896893588896233,4.758757435558493,60.0,0.0,2.3793787177792467,0.0,0.0,-3.0,-3.56906807666887
116650602,801,1007301,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.716666666666665,0.0,10.5,0.0,0.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.952662721893493,18.25866441251057,6.086221470836856,3.043110735418428,0.0,0.0,0.0,0.0,0.0,0.0,6.086221470836856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25866441251057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.043110735418428,3.043110735418428,0.0,6.086221470836856,6.086221470836856,60.0,0.0,3.043110735418428,3.043110735418428,0.0,-3.0,-9.129332206255285
116650602,801,1007306,16.0,4.0,16.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,3.0,14.0,1.0,7.0,20.0,5.0,14.0,1.0,15.0,1.0,0.0,42.766666666666666,2.0,12.0,2.0,0.0,4.0,1.0,16.0,5.0,4.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,16.835541699142635,5.611847233047545,0.0,4.208885424785659,1.4029618082618862,19.64146531566641,22.44738893219018,7.014809041309431,9.820732657833204,5.611847233047545,5.611847233047545,2.8059236165237724,22.44738893219018,21.044427123928294,0.0,1.4029618082618862,19.64146531566641,2.8059236165237724,0.0,2.8059236165237724,0.0,0.0,1.4029618082618862,0.0,0.0,0.0,0.0,16.835541699142635,5.611847233047545,22.44738893219018,9.820732657833204,1.4029618082618862,0.0,0.0,1.4029618082618862,7.014809041309431,28.059236165237724,0.0,5.611847233047545,60.0,11.22369446609509,4.208885424785659,1.4029618082618862,0.0,-6.0,-8.417770849571317
116650602,801,1015271,11.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,0.0,0.0,1.0,10.0,1.0,7.0,14.0,3.0,10.0,1.0,11.0,0.0,0.0,60.0,3.0,46.5,1.0,0.0,1.0,0.0,12.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,46.5,1.0,0.0,1.0,1.0,10.0,12.0,3.0,7.0,3.0,23.0,1.0,11.0,11.0,0.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,4.0,60.0,12.0,0.0,0.0,0.0,-6.0,-6.0
116650602,801,1016033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,40.28333333333333,0.0,30.5,2.0,0.0,4.0,3.0,0.0,3.0,3.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,45.42821679768308,5.957798924286306,0.0,4.4683491932147295,0.0,0.0,0.0,0.0,14.894497310715764,0.0,11.915597848572611,2.978899462143153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.978899462143153,0.0,0.0,2.978899462143153,0.0,0.0,0.0,0.0,35.746793545717836,0.0,0.0,10.426148117501034,1.4894497310715764,0.0,0.0,0.0,4.4683491932147295,0.0,0.0,4.4683491932147295,60.0,17.873396772858918,1.4894497310715764,4.4683491932147295,0.0,-3.0,-4.4683491932147295
116650602,801,1019168,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,7.0,11.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,37.9,0.0,0.0,1.0,0.0,7.0,0.0,0.0,4.0,3.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,11.08179419525066,1.58311345646438,6.33245382585752,0.0,0.0,0.0,0.0,7.9155672823219,0.0,0.0,1.58311345646438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.49868073878628,0.0,0.0,3.16622691292876,0.0,0.0,0.0,0.0,17.41424802110818,0.0,0.0,11.08179419525066,1.58311345646438,0.0,0.0,1.58311345646438,6.33245382585752,0.0,1.58311345646438,4.74934036939314,60.0,11.08179419525066,3.16622691292876,0.0,0.0,-8.0,-12.66490765171504
116650602,801,1019205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,49.85,0.0,23.0,3.0,0.0,15.0,1.0,0.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,27.683049147442325,18.054162487462385,2.4072216649949847,2.4072216649949847,0.0,0.0,0.0,0.0,0.0,0.0,1.2036108324974923,3.610832497492477,0.0,0.0,0.0,0.0,0.0,0.0,1.2036108324974923,14.443329989969907,0.0,0.0,1.2036108324974923,3.610832497492477,0.0,1.2036108324974923,0.0,0.0,0.0,0.0,6.018054162487462,0.0,1.2036108324974923,0.0,0.0,2.4072216649949847,0.0,3.610832497492477,4.814443329989969,59.99999999999999,0.0,0.0,1.2036108324974923,2.4072216649949847,-6.0,-7.221664994984954
116650602,801,1020223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,38.5,0.0,1.0,8.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,104.52488687782804,21.719457013574658,5.4298642533936645,0.0,0.0,0.0,0.0,0.0,21.719457013574658,0.0,0.0,0.0,0.0,0.0,2.7149321266968323,0.0,0.0,0.0,0.0,21.719457013574658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.57918552036199,0.0,0.0,13.57466063348416,0.0,0.0,0.0,0.0,0.0,0.0,5.4298642533936645,5.4298642533936645,60.0,24.43438914027149,0.0,2.7149321266968323,0.0,2.0,5.4298642533936645
116650602,801,1022294,18.0,3.0,18.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,5.0,17.0,1.0,4.0,21.0,3.0,17.0,1.0,18.0,0.0,0.0,36.95,2.0,-2.5,2.0,0.0,4.0,0.0,19.0,7.0,4.0,2.0,1.0,0.0,0.0,5.0,3.247631935047361,0.0,-4.059539918809201,6.495263870094722,1.6238159675236805,8.119079837618402,1.6238159675236805,27.604871447902568,30.85250338294993,4.871447902571042,6.495263870094722,4.871447902571042,0.0,3.247631935047361,29.22868741542625,29.22868741542625,0.0,1.6238159675236805,27.604871447902568,3.247631935047361,0.0,3.247631935047361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.495263870094722,4.871447902571042,29.22868741542625,1.6238159675236805,0.0,0.0,0.0,4.871447902571042,11.366711772665763,34.10013531799729,1.6238159675236805,6.495263870094722,60.0,6.495263870094722,8.119079837618402,0.0,0.0,-3.0,-4.871447902571042
