matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
98180403,806,810,3,0,0,0,1,58,47,2,13,231,93,10,44,71,8,63,41,8,14,8,0,12,1,2,151,59,12,93,3,54,0,23,91.75116470265826,67.74193548387096,65.0,2.741935483870961
98180403,810,806,4,6,0,0,0,55,42,4,11,192,67,6,31,59,7,52,37,7,8,2,0,16,2,1,122,58,5,80,6,46,0,23,78.92573307755549,65.0,67.74193548387096,-2.741935483870961
